passage.number,passage,annotator,nondomestic,notes
807,"""In that man behold the ruler of England, Scotland, and Ireland,"" answered the Spirit; "" yet think not unjustly of him, nor mis- deem him, as some will, a spirit of selfishness and guile. He will war in the cause of freedom, and wisely and w^ell, but war too long ; for when liberty is won, and tjTanny humbled, he will keep the sword unsheathed, and crush the crown, confound the church, and silence the haughty tongue of the arrogant nobility. England will ov/e him much, and fame owe him all the applause which can be given to a warm lover of his country, a successful assertor of her glory, and a wise and conscientious judge and chief ruler."" Sir James looked on him with a sad and sorrowful aspect, and the bold and crafty Cromwell walked past, and was seen no more. VOL. II. L",alex,,
812,"find out why Lyla has not returned."" The Asiatic assented mutely ; and so soon as he had departed, Eustace crawled to the door of the tent, with his glass, to watch for Lyla, whom he hoped to see accompany her mother in the descent from her mountain lair. He saw the stream dasliing and sparkling down from its coronet of dark pines, throwing a veil of white mist over the rocky gromid, but all beside seemed silent and motionless on the neighbouring mountain. He could not even see the ac- customed fioTire of the herds-woman leavino^ the herd with her skin of milk. Tlie position in which he had placed him- self made his wounded leg more painful by standing on it, and he limped back to his bed. He had no remedy but patience, and in that quality Eustace was not abundant. Few youths of twenty have much of a virtue which, as Fielding sagely observes, is "" apt to be worn out with over-exertion,"" though, m other respects, he was in character more like a man of thkty — circumstances, and the necessity for decision on what course to pursue, and subsequent action on the deter- mination, having made a natm^ally manly character even more masculine.",alex,,
817,"I You Play me False. Blacksmith and Scholar. BOOKS PUBLISHED BY ""two-SHiLLiNG UovKi.s— continued. Hy Miscellanies. Woman in Wliite. Tlie Moonstone. Man and Wife.",alex,,
822,"Fear not that Don Henriquez will spare his reward."" '' Well, if this is not too bad !"" But what the new speaker, a woman, thought too bad, was not destined to be expressed at this moment ; for, Signer Pachetti hastily dragging his most unwiHing companion into some room behind, their words were quite in- audible. In a few minutes they reappeared. Signor Pachetti introduced the female as his wife, who desired the Donna to walk in — in a tone which sounded as if she had said, walk out. The evening had now closed in, and a little earthenware lamp dimly lighted a small close room, where a table was laid, apparently for supper.",alex,,
827,"The people say, Mr. Par- kins, the attorney, has drawn him on to ruin. Mr. Oswald keeps race horses and hunters, and there is no end to his extravagance."" ^' All this will probably make little difference to me,"" said Edward, mournfully. '' My father has sworn to cut me off with a shilling ; and though I would gladly obtain his forgive- ness, I covet none of his property. I have put away the pride of my family, Margaret, which often makes a younger son a dependent all his life, and I have entered into trade, by which I hope to be able to earn an honest liveli- hood for myself,"" ^' I am glad to hear it, sir,"" said Mrs. ""West, "" for you have been cruelly used ever since you were born.",alex,,
832,"By some strange infatuation, he was always on the watch tor occasions ot' quarrelling with her. Whence can arise^ in hunian creatures, this disposition to disturb the peace of those they love, and by wlioni they ought to have the deepest conviction that they are thennseives be- loved ? Whence can proceed that mys- terious propensity, which impels the vic- tim of passion to be for ever sounding* the unfathomable depths of human feel- ing, to find materials for its own misery i It seemed to Osmond that when Caro- line was calm and tranquil, she was not lovins: him. He would have had her always enthusiastic ; always thinking of him ; living but for him. The spright- liness of her manners, when exerted tor his amusement, fascinated him beyond description ; but it gave him tortures 06 inexpressible if she dared to smile or be animated for any one else, lie could scarcely bear that she should l>e civil to Mr. Sackville^",alex,,
837,"I am a true and honest franklin, a devoted servant of my Prince, in whose cause have I dared to remain on England's shores, when degrading banishment was my pronounced sentence. Pursued by my lord^s enemies, though his former friends, I sought refuge by surrendering to these guards, and now claim only an honourable imprisonment, until I prove the fidelity of my words."" **I have already been subject to the deepest injuries,"" returned Gloucester. "" If you utter the words of truth, I will at once avail myself of your assistance in an enterprise to release the Prince, but I must have an. earnest of good faith. Name some noble and loyal lord who can vouch for your trustiness, and remember that if your actions are but attempted machinations of vile imposture, your life is forfeited through such rashness."" **",alex,,
842,"Don't I know she's been crying her eyes out about Hugh ? I don't know what's come to me of late. Getting sick of the whole beastly busi- ness I suppose, or else my liver's out of order. Now you fellows,'"" he continued, addressing two or three of his brother officers who were lounging in front of the mess hut. "" Who's for a canter to the Phoros Pass and back ? "" Tom Byng's discontent with womankind would have been very much modified had he made a different reply to Miss Smerdon's note. Frances only wanted encouragement to open a very hot correspondence with Major Byng ; but he was not very likely to hear from her, or even of her, again now.",alex,,
847,"I observed that round the heads of the elderly dames were folded several wreaths of white or coloured linen,“The women's ancient head-dress so perfectly resembles that of the Egyptian Isis, that it cannot be doubted but that the modes of Egypt were preserved among the Irish.” —Walker on the Ancient Irish Dress, page 62. The Author's father, who lived in the early part of his life in a remote skirt of the Province of Connaught, remembers to have seen the heads of the female peasantry encircled with folds of linen in form of a turban. that others had handkerchiefsThese handkerchiefs they call Binnogues: it is a remnant of a very ancient mode. lightly folded round their brows, and curiously fastened under the chin; while the young wore their hair fastened up with wooden bodkins. They were all enveloped in large shapeless mantles of blue frize, and most of them had a rosary hanging on their arm, whence I inferred they were on the point of attending vespers at the chapel of Inismore.",alex,,
852,"As Henry spoke those words, and his brilliant eyes flashed with martial fire, a frown overcast his face, for he perceived the Pilgrim standing by his side. "" As to you, meddling, prating pilgrim —I carxuot let you depart. Werenher, look to this man. To you I confide the care of the camp. See that this pilgrim does not pass the entrenchments until an hour after the last of our soldiers has de- parted. I will have no spy to speed with the intelligence to the Saxons, that they are on the point of being attacked by my army/' "" Is it thus, King Henrj, that you re- deem the promise you gave me V said the Pilgrim, scornfully regarding Henry. """,alex,,
857,"I loved you. Oh, Emma, yes, I loved you, vehemently loved you. My burning spirits poured like lava through my frame. When, oh heaven (striking my fore- head) my peace destroyed by my suspected rival, Montagu, that maddening doubt re- moved, I loved again with ardour, with reno- vated ardour, and now to find a second rival, Upton, the cursed, the hated Upton.' ** * Heavens, Sir, what is it I hear ? Oh, Mandeville, you have suffered under a dread- ful delusion. But fly me, I pray you, fly me, I at least have misery enough.",alex,,
862,"People can mend, my child; and he has had such a different bringing-up from what his father had, and his grand- father too. We must not be hopeless yet. You see,"" — and making Hilary kneel down before her, she took her by both hands, as if to impart something of her own quietness to this poor heart, struggling as young, honest, upright hearts do struggle with something which their whole nature revolts against, and loathes, and scorns — "" You see, the boy is our boy ; our own flesh and blood. We were very foolish to let him away from us for so long. We might have made him better if we had kept him at Stowbury. But he is young; that is my hope of him ; and he was always fond of his aunts, and is still, I think.""",alex,,
867,"Complete suites for inspection. Manufactured of best materials at lowest Cash Prices. These Goods are cheap, elegant and durable. A COMPLETE ILLUSTRATED CATALOGUE MAY BE HAD ON APPLICATION. THE VOICE AND SINGING, (The Formation and Cultivation of the Voice for Singing), By ADOLFO FERRARI. ""The great and deserved success of this work has brougl t it, in no long tim e to a second edition, carefully revised, and enriched with a number of additional exercises, which greatly increase its value. "" Since its first publication this book has met with general acceptance, and is new used as a vade mecuni by many of the most eminent and intelligent v >cal instruc- tors both in the metropolis and the provinces.",alex,,
872,"Con- sequently, when, the morning after Miles's fiasco at Hardrio;o;s, Dr. Bede was summoned to come to Lord Sandilands at once, physician and pa- tient knew as much about each other as, failing a personal inten'iew, was possible. Symptoms detailed, examination made, Dr. Bede — a very precise and methodical little gen- tleman, wdth a singularly neatly-tied black neck- erchief, towards wdiich the eye of every patient was infallibly attracted, and a curiously stony and expressionless blue eye of his own, out of which nothing could ever be gleaned, — Dr. Bede, tightly buttoned to the throat in his little black surtout, gives it as his decided opinion that it is sout, ^' and not a doubt about it."" Lord Sandi- lands, really half-gratified that he is literally laid by the heels by an aristocratic and gentlemanly complaint, combats the notion — no hereditary pre- disposition, no previous symptoms. Dr. Bede is firm and Lord Sandilands is convinced. An af- fair of time, of com'se; an affair very much at the patient's own will; entire abstinence from this and that and the other, and very little of anything else; perfect quiet and rest of mind and body — of mind quite as much as body — re- peats the little doctor, with a would-be sharp glance at the patient, whose mental worry shows itself in a thousand little ways, all of which are patent to the sharp-eyed practitioner. Lord San- dilands promises obedience with a half laugh; he is very much obliged to Dr. Bede, he has thorough confidence in his comprehension and treatment of the case; there is no need to send to town for Dumfimk? Dr. Bede, wltli confi- dence daslied witli humility, tliinks not — of course it is for liis lordship to decide ; but he, Dr. Bede, has not the smallest fear, provided his instruc- tions are strictly obeyed; and he is quite aware of the value of the charge Sir Charles Dum- funk has confided to him.",alex,,
877,"The financial agent slackened his pace when he saw that he was not followed, and now he had reached an eminence from which he could get a fuller view of Hever Court. "" A young fool,"" he muttered, wiping his face and the lining of his hat with his pocket-handkerchief. "" I wasn't sure I should be so lucky as to drop right on to the propert}\ I can forgive his hasty tongue, for it told me all that I wanted to know."" Mr. Snodgers made his way back to the station, and there took ""the fly,"" directing the driver to take him to Hever Court. The agent had much to think of during his drive. Still, from time to time he looked about him upon the S23lendid woods, rich meadows, and well-farmed lands, for which the estate was famous. "" Fine property,"" he said ; "" very fine estate.""",alex,,
882,"“You were not led astray by false lights?” “Any lights we might have seen were sure to lead us astray, as we did not in the least know where we were.” “Thank you,” said Judith. Then she turned to Uncle Zachie. “I have a favour to ask of you.” “Anything you ask I will do.” “It is to let Jamie live here.",alex,,
887,"No, I shall have nothing to do with It,' said Smith. ' You settled about the going, and you must do the same about the coming back.' Miss Montag was surprised at her sudden recall, but she was not very sorry to leave Briorhton. She felt that she was llvlnor in an uncomfortable state of happiness. If such an expression Is admissible. If she stopped there she knew that she would be frequently meeting with Jesse, and receiving his attention with unmixed pleasure, but until he had spoken to his father, she feared to trust unreservedly In the bright prospect before her, lest some bitter disappointment should come upon them.",alex,,
892,"Carlyle and Ralph Waldo Emerson, 1834 to 1872. Edited by Charles Eliot Norton. With Portraits. Two Vols., crown Svo, cloth extra, 243. Chapman's (George) Works Vol. I. contains the Plays complete- including the doubtful ones.",alex,,
897,"It was no fault of his, that every- thing was made easy to hirn, untU he never felt hirnself at ease. It was no fault of his, that his selfishness was ministered unto, until he lost all pleasure in himself. The three things he most wanted were, a little spare diet, exercise, and wholesome discipline. Had Horace Grant known these in early life, he might have been a noble and a happy man ; for, even as it was, there were dawnings of a better nature about hirn, and heart-warm smUes that sometimes dimpled over his face, and bright beaming looks so füll of intelligence and truth, that the mother who ruined such a boy ought to have taken shame to her- self for her miscalculating indulgence. If, however, the countenance of the boy was capable of being thus enUvened, it was equally capable of a shade too dark for expression — a something like absolute blackness, which came over it for a moment, making hirn almost terrific in his power to resist or to revenge; and Lucy always quailed before this look in her brother, and crept away from hirn, as if at such times his good angel had deserted hirn and her. It was not passion which caUed forth this expression of countenance in the boy, for he had scarcely sufficient energy to be called passionate.",alex,,
902,"At this moment Harcourt entered the room, and flung himself upon a sofa. "" What a confounded hot day it is ! Where is one to get good ice? Tucciois so out of the way. Good morning, D'Arcy ! Whom have you had here, Emily ?"" '*'",alex,,
907,"Have I made a mistake ? "" he said ; "" but, upon my word, I do not think it was my fault. Miss Gilbert, I beg your pardon, and I shall place you on my right hand, so it will be all straight in the end, I think. We are a very small party to-night, certainly. Soho, Catharine ! so you have stuck yourself up there, have you ? "" (Poor Catharine !) "" You little impertinence,"" added he, laughing, "" I wonder what Eosamund would say if she saw you !",alex,,
912,"Lady Clarissa, whenever the governess seated herself at table, directed a searching look upon her costume ; and on one occasion, so little did Ellen's dress of rich moire an- tique suit the old lady's notions of what was fitting and proper, that to it might probably be attributable the more than customary ill-humour which marked her conduct. Two or three glasses of wine, instead of warming her heart, loosened and sharpened her tongue. "" Did you see those two girls, this morn- ing, with their new fly-away caps stuck all over with artificial flowers?"" said Lady Clarissa, addressing her son. u I saw that they looked very smart,"" he replied, a but I did not observe that the improvement was caused by an alteration in their caps."" n Improvement T exclaimed the old lady, angrily, "" I wonder what next you'll call an improvement ! But I pretty quickly sent their finery to the back of the fire."" ' """,alex,,
917,"This was no world of rest for thee !"" END or YOLUME I. JOSEPH MASTERS AND CO., PEINTEES, ALDERSGATE STEEET. 2 << OF THE UNIVERSITY Of ILLINOIS 823) C 8IS2v^ V. 2 THE AUTHOR OP "" EVEELEY. Esteeming Sorrow, whose employ Is to Devexope, not destroy, Fae better than a barren joy."" .JklONCKTON MLLNES.",alex,,
922,"No ! you must put cup and all into your mouth : the cup's pure sugar. — Now, isn't that delicious?"" Sarona's light teeth crackled the delicacy with gusto. "" Most exquisite ! — But what upon earth is it ? — And how is it made?"" "" It's Bouquet a la Glace.",alex,,
927,"Post 8vo., price 12*. cloth. II. ANGLO-SAXON VERSION of APOLLONIUS of TYRE. Post 8vo., price 6*. in. RASK'S GRAMMAR of the ANGLO-SAXON TONGUE. 8vo., price 12s. ELEMENTARY WORKS ON SOCIAL SCIENCE.",alex,,
932,"Before she was aware of his affection, she had looked forward to his recovery with mingled emotions. There was certainly a good deal of pleasure, on his account, in the speculation ; but she did not like to think of his departure, which would be the natural con- sequence. Now that she knew herself loved, and that she could look upon her own attach- ment for him without fear or shame, she never dreamt that a separation was possible ; she yielded her whole soul to the delight of the moment, and saw nothing before her but one bright interminable track. ^ Durand's mind was not so much at ease. There were some blighting thoughts would come and wither his opening happiness. He knew his father's ambitious nature, and feared to ask himself how it would brook his union with the simple girl of Aries. Brought up amidst scenes of profligacy and vice, though with a heart naturally good and pure, Charles might have formed some less honour- able scheme for obtaining Julie, but there was a purity in her every thought that spread a holy light around her, and he felt that the very idea was profanation.",alex,,
937,"“There was no difficulty, on reaching the terminus in getting him to come in the cab with me to the hotel where Midwinter is staying. He was all eagerness to be reconciled with his dear friend—principally, I have no doubt, because he wants the dear friend to lend a helping hand to the elopement. The real difficulty lay, of course, with Midwinter. My sudden journey to London had allowed me no opportunity of writing to combat his superstitious conviction that he and his former friend are better apart. I thought it wise to leave Armadale in the cab at the door, and to go into the hotel by myself to pave the way for him. “Fortunately, Midwinter had not gone out. His delight at seeing me some days sooner than he had hoped, had something infections in it, I suppose.",alex,,
942,"How can I tell — I did not discover it finally,"" replied she. "" I am no plotter or hunter after secrets. Suspicion seems to me to have been converging towards the light from every side ; I have no evidence to give beyond what you have now heard ; but it is enough."" "" Enough, yes ! It cannot be shut up in the dark any longer; the whole disgraceful fraud must be searched into, let the results be what they may,"" said John. "" It has triumphed too long already."" "" Oh, dear John, let nothing be done in haste,"" pleaded Katherine. ^^ Wait and see ; Lady Georgiana says Mortimer has a fancy for the poor child — if they could marry, would not that right it all without need of blazoning it to the world ? "" John shook his head, smiling pitifully over his wife's womanish device for righting so great 'X wrong, and then turning to Rachel he asked what Alice herself remembered. """,alex,,
947,"I don't think you're hurt."" ""I'm sure I am not,"". was GeofFry's answer. "" You saved Lawson's life, but you must not hope to find him grateful. His disposition does not lean towards gratitude in a very remarkable degree."" "" You surprise me."" ""No, I don't,"" said the doctor, laughing. """,alex,,
952,"' ' By plunging into an ice-cold lake Avith his clothes on,' answered Hope. And then she gave a brief account of the episode alluded to, whereat both her husband and Miss Herbert laughed, the former good-humouredly, the latter ironically. ' I condole with you,' Carry said. ' It was hard luck to have such a compliment paid to you by a romantic-looking youth, and then to discover that he was only a Jacob Stiles after all. If you confine ^^ourself to adventures of that kind, you won't find Farndon very ex- citing, I am afraid.' ' I dare say it will be exciting enough to satisfy me,' answered",alex,,
957,"The neces- sity of their mother's departure would now remove this objection, and as the urgency of the case admitted not of de- lay, Colonel Leslie, after a long and se- vere struggle with his feelings, resolved on his family's immediately embarking for Europe, whither he was himself to follow them, as soon as he could make the necessary arrangements in his affairs. The reluctance testified by Mrs. Le&*» lie to this plan was overruled by the re- presentations of her anxious husband, who, trembling for her existence, was alike deaf to her remonstrances, and the suggestions of his own heart in favour of her stay. Her consent was at length ob- tained, a trusty escort provided, and this amiable and devoted pair parted, never to meet again. The ship was lost on her passage, and the ill-fated Maria and her lovely offspring were buried in the piti- less waves. To attempt a description of his feelings, who was thus destined to survive the wreck of every thing dear to him on earth, would be as painful as it is impossible ; yet he did survive it, and a temporary deprivation of reason ren- dered him for some time insensible to his sufferings. Alas ! it but too soon re- turned, to shew him the extent of the de- solation by which he was surrounded.",alex,,
962,""" "" Well, my dear, let us pass that over; but do not seriously tell me that you dis- like your admirer, for such, I assure you, he is. It is true he dare not yet talk of marriage, for family connexions at present forbid it Pardon me, I will not be in- terrupted ; dismiss that eloquent blush of indignation, disperse the first angry frown I have ever seen upon your brow, and let your bright eyes resume their native soft- ness. Be assured I do not mean to sanc- tion improper advances, but the viscount has been very candid with me; he only asks to visit you, and wait the issue of time, in any event that may enable him to act consonant to his own wishes and views of happiness. This, I think, reasonable, very reasonable ; and to this I have ac- corded my full acquiescence. ' The issue/ c 3 Agnes A Agnes, cannot be doubted ; he will be- come entangled ere he is aware, and time will, no doubt, so far operate in your favour, that you may confidently, ere long, propose a private marriage, which, hav- ing carried into effect, you may, when- ever you please, assert your claims in so- ciety, and feeling no longer any fears for the future, publicly declare yourself the wife of lord Creswell ; as no remedy can be afforded, you must stem the torrent of his reproaches, which will, no doubt, be bitter enough ; but they will fail of effect, when you glance at the perspective in ad- vance — view the glittering train — a coro- net, ample fortune, box at the opera, be- side— "" "" Stop, madam, stop ! if this be meant as a trial of my principles, I owe you no gratitude for the impression you have im- bibed ; but if you have really sketched a plan for my pursuit, it is still more morti- fying to my pride and self-love.",alex,,
967,"' * You mean that you have sold it again ? ' ' Within four and twenty hours of my purchase.' * By Jove, that's sharp work/ cried Gilbert, bitterly disappointed. ' Rut perhaps the man who bought it would take a profit on his purchase.' ' Not much chance of that.",alex,,
972,"Poor girl, what a fool she was not to con- fide more completely in me !' In his tone tenderness was blended with bitterness and regret. From this little speech Cameron was hopeful that all would come right in the end ; but a short time was given them to think or talk over the matter, as both were hurriedly sent with a detachment consist- ing of about half-a-company — Allan, of course, in command — to a place called Matarieh, near Heliopolis, to take part there in a demonstration against the prow- ling Bedouins among the mountain ranges that overlook the desert traversed by the disused railway that ran from Cairo to- wards the plain of Muggreh. And for this place, which lies some miles north-east of Cairo, they marched accord- ingly, taking with them provisions, ammu- nition, and tents, for the modern village was a small one, situated among the ruins of the ancient town, which was deserted far back as the days of Strabo, and is now to be traced only in extensive mounds of earth and a noble obelisk nearly seventy feet in height ; and there disasters occur- red which Allan Graham was fated never to forofet. CHAPTER IV. THE TELEGRAM. * By Jingo, there is old Pudd's carriage at the door, and his wife in it — a deuced fine girl, a stunning girl indeed !' '",alex,,
977,"His regiment is at Gal way. I knoY\ T he talked of getting over this winter if he pos- sibly could ; but Aunt Lily went away before the post was come in."" "" We shall have to take great care when we get out."" Here the train started, and conversation in under- tones became impossible, more especially as two of the farmers in the carriage were coming back from the Smithfield Cattle Show, and were discussing the prize oxen with all their might. It was very stuffy and close. Constance looked ineffably fastidious and un- comfortable, and Dolores gazed at the clouded window, and dull little lamp overhead, put in to enliven the deepening twilight.",alex,,
982,"The nave, or body of the church, one hun- dred and two feet high, one hundred and thirty broad : its area, three acres and a half, its tower in the middle (for it was built as other cathedrals, cross-wise), five hundred and twenty ffeet high, besides a bowl of copper gilt, nine feet in compass ; on which was a cross fifteen feet and a half high ; and on that an eagle cock of cop- per per gilr, four feet long.*' — (Chamberlapie's Great Bri- tain, p. 216). Note 49.] —The antient and magnificent City of London, was never more honoured or more proudly triumphant, every circumstance considered, than in the reign of Edward III. The Lord Mayor, who presided several times in it, was a generous and courtly knight. He feasted at his table four Kii)!is (of England, France, Scotland, and Cyprus), and after the battle of Crescy, another Lord Mayor held a Tournament, which the King of England, the Black Prince, and all the Princes of the Blood, with the highest nobles, attended, bear- ing the city aims on their shields and surcoats : they held ihe field three days before a vast concourse of spectators, who knew not till afterwards, the high ho- nour that had been done them.",alex,,
987,"and, what is worse, a young woman ! and, what is more lamentable still, a nice-looking woman ! I have long resisted a growing conviction, that, wherever there is mischief in this world, an individual of the fair sex is inevitably certain to be mixed up in it. After the ex- perience of this morning, I can struggle against that sad conclusion no longer. I give up the sex — excepting Mrs. Yatman, 1 give up the sex. The man named ^* Jack "" offered the woman his arm. Mr. Jay placed himself on the other side of her.",alex,,
992,"There is something upon your mind — I can tell it by your very look. You have got into some difficulty, and there is a woman in the case. Ah ! when was there ever a difficulty where there was not a woman in the case? With the natural bashfulness of. youth, you shun mentioning the name of your fair enslaver. Ah ! — the ingenuous modesty of youth !",alex,,
997,"She told Spillett of the infor- mation her grandfather had given her, that he was waiting for her in the avenue at that moment. Suppose her grandfather went out to look for him ? Spillett reflected a moment. There was plenty of time. They had the whole day before them. No one would be likely to come and look for Mary. So she volunteered to go immedi- ately to warn him and tell him to leave the neighbourhood at once.",alex,,
1002,"I never meet him without wishing I was a man, that I might take my hat off to him ; or, that it was allowable for ladies to doff their bonnets. I wish he would reform the poor laws ; — how handsome he looks, though, in the mean time ! There 's old Lord W ; I 've a great mind to ask him the meaning of the hole in his hat, with a patch over it ; there it always is, whether his hat be new or old. I have asked fifty people about it, but no one can discover the reason. Oh ! ]\ Ir.",alex,,
1007,"For the first time, Miss Dairy mple felt a restraint in Godolphin's company : he was grave, and for some minutes a silence prevailed. It was broken by her companion. ** You will soon, my young friend/' said Godolphin, ** give your hand to Lord M , and I sincerely Jiope that you will be as happy as you deserve : lie is calculated to make you a good Juis- band, and; since I cannot possess the treasure of your heart, I would rather hear of your heing united to hiui than to any other man. C laiinda is nearly as partial to you as iier hrother, and we shall both return to Ireland to think of you, and regret the want of your eharm- ing society. Some years hence, pro- bably, I may have reconciled myself to your loss ; then I will return to Eng- land, and solicit your friendship.""",alex,,
1012,"or NO ! as the governing power would draw from them at their pleasure. An astonishing opposition of sentiments appeared among the Order, accord- ing to time and place. What indeed signified their language, however varied, since they had only one principle to act on ? They expressed themselves differently in different places, but their conduct was uniform through the Universe. Acquaviva, one of their most political Ge- nerals, in his directions for the choice of opi- nions, says, ** When some opinions are ill re- ceived in any province or university, and might shock certain minds, let them be careful not to maintain them in those places, although they may in others.""",alex,,
