passage.number,passage,annotator,nondomestic,notes
803,"“To be sure, he canna but hae heard,” said the good woman. “Ay, to be sure, it's impossible but I should,” said Caleb; “and sae I'll be the first to kiss ye, joe, and wish you, cooper, much joy of your preferment, naething doubting but ye ken wha are your friends, and have helped ye, and can help ye. I thought it right to look a wee strange upon it at first,” added Caleb, “just to see if ye were made of the right mettle—but ye ring true, lad, ye ring true!” So saying, with a most lordly air he kissed the women, and abandoned his hand, with an air of serene patronage, to the hearty shake of Mr Girder's horn-hard palm. Upon this complete, and to Caleb most satisfactory, information, he did not, it may readily be believed, hesitate to accept an invitation to a solemn feast, to which were invited, not only all the notables of the village, but even his ancient antagonist, Mr Dingwall himself. At this festivity he was, of course, the most welcome and most honoured guest; and so well did he ply the company with stories of what he could do with his master, his master with the Lord Keeper, the Lord Keeper with the Council, and the Council with the King, that before the company dismissed, (which was, indeed, rather at an early hour than a late one,) every man of note in the village was ascending to the top-gallant of some ideal preferment by the ladder of ropes which Caleb had presented to their imagination. Nay, the cunning butler regained in that moment, not only all the influence he possessed formerly over the villagers, when the baronial family which he served were at the proudest, but acquired even an accession of importance.",jessica,,
808,"Such feelings, although frequent, were, however, evanescent enough. His life, as has been said, went on much like any other idle man's. He lounged, and rode, and read, in his usual desultory way ; he feasted, nay he flirted willingly, though aimlessly enough, with the beautiful Edith. Hers was a heart not easily to be broken, and there was scarcely anybody but himself now left in town for the poor girl to practise upon. Why should not she be gratified with the idea that he was being enthralled ? She certainly did not love him ; and when he was dead, if the rumour of there having been any tendresse between them should get abroad, it would only make her the more interesting. He would take care that matters should never go so far as to compel her to put on mourning, which she had confided to him did not become her.",jessica,,
813,"VOL. I. E "" Your worship hath made a good guess,"" replied Rubicel. "" 'Tis she, in sooth."" ""Then ye are all her suitors?"" "" All !"" cried the bachelors, with one voice. Longespee and his companion laughed heartily. "" We are not Jane's only admirers,"" said Muttlebury. ""For that matter, half the young men in London are in love with her.",jessica,,
818,"So it had been on this occasion. One sunny gleam that lit up a neighbouring hill placed before her Stoneleigh and the past. It seemed to bring to her mind's eye, "" The day, the hour, the sunshine and the shade — All things pertaining to that day and hour Came back."" "" This is dreadful ! I fail in my duty on all sides. Why did I marry ?",jessica,,
823,"— not one of her strataojems but was as familiar at the clubs as the incidents (war- ranted new) of every fresh melo-drama brought by young authors to the manager of a theatre, with — ' This scene. Sir, would be most effective on the stage.' — ' It was hissed. Sir,' replies the manager, ' in the Freebooter of the Tyrol.' But the catastrophe, Sir, the catastrophe !' — ' Was damned two years ago in the Lin of Gua- denzell.'",jessica,,
828,"Are you ill, dear Julia, '^ said Grace affec- tionately, bending down and kissing her brow. '^ Most particularly well, my over anxious sister ;"" answered Julia with a cheek as ruddy as a country milkmaid^s; and an attempt at gaiety which could not have deceived the least observant. "" 1 might ask the same of you Grace ; for your eyes look as though they had not been closed all nighty and were sighing, i eyes can sigh, for sleep. '' "" If you did ask the same question, Julia, I should give a different answer. I am neither well nor happy ; and can be neither, whilst I see you as you are."" '^ See me as I am ? I flatter myself that I am not so hideous as to cause any one the megrims ; and if you only came hither, my most sweet sister, to make rude remarks touch- ing my appearance, I think you might as well have stayed away."" "" I came to make kind, not rude remarks dear Julia,"" said her sister, taking a seat beside her on the sofa. ^^",jessica,,
833,14. NAPOLEON AND BLUCHER. An Historical Romance. By Louisa MChl- bach. 15. COUNT MIRABEAU. An Historical Novel. By Theodor Mundt. 16. A STORMY LIFE.,jessica,,
838,"'I feel as if a load were taken off my chest already ; I can breathe free ! ' 6 Well ; if you think you owe me anything, Gilbert, the way to please me best will be to forsake your greatest enemy.' 8 Forsake him, sir ! I would give him up to the hangman to-morrow ; and, if there was no one else to do it, would volunteer to pull his legs.' ' It is not Mr. Walcot who is your greatest enemy, Gilbert,' returned the Curate, gravely ; ' it is the spirit flask.' ' I'll never touch it again, sir, so help me ' 'Make no rash promises,' interrupted the Curate, solemnly. ' A good resolve quietly worked out is worth all the vows to which men call Heaven to witness. Good night, and God be with you.'",jessica,,
843,"Pardon, I conjure you, most amiable of women, what has justly raised your displeasure, and by me it shall never again be excited ! I will now leave you, but you must not deprive me of the hope of being received to-m.orrow without disgust."" The ]\ Iarquis withdrew without giving her time to refuse this request, and pro- ceeded immediately to the habitation of Countess Almerini, whose sentiments he was well assured of, and w4io would not be averse he imagined, to assist him in estranging Rosaura from Count Orvino, since he found that his threats and the terror he had meant to inspire, liad availed so little. To detain Rosaura in Naples, was a part of his plan, and to alarm her delicacy M'ith regard to the propriety of still suffering the attendance of the Count, by perpetually uttering suspicions which would shock her ideas of decorum, was the first effort which that plan suggested, and and of which the complete ruin of lluvcllo M'as the foundation. After his departure, llosaura could not but reflect upon the unprotected situation- in which she now found herself: her husband in confinement, his effects seized, and herself compelled to solicit the aid of people whose good opinion and considera- tion rise with the prosperity of those whom tliey call friends, who think tlie desertion, of Fortune the indication of every crime, and her smile the stamp of perfection. She failed not to discover in the expres* sions and the regards of the men, a freedom of admiration M'hich they had never before ventured to betray, a certain confidence which sensitive delicacy alone could discern, and wliich her situation as a petitioner must forbid her to repress with that resolution which could alone be effectual.",jessica,,
848,"But the pleasure had been hers. She was not dis- posed to consider whether he were sufficiently mindful of her or no, as he put his arms round her waist, kissed her again and again, and called her "" a foolish little thing to spend so much time and trouble upon a schoolboy as he was."" But still Alice worked his favourite colours, sang his favourite songs, learnt by heart out of his favourite authors, and strove to hide her tears when he went back to school. It never occurred to her that, though he looked grieved for a moment to see her sad, and in the most affectionate manner told her not to be unhappy, his lightheadedness never entirely forsook him, even on the eve of a six months' separation; or if she looked deeper than usual, she attributed his gaiety to the wish of lightening her own sorrow, or to the naturally joyous anticipation of rejoin- ing his school companions. Ormond really loved her dearly, thought her the nicest, prettiest, dearest little crea- ture in the world. If he wanted any one to console him. he would seek her; if moody, and somewhat out of humour with himself or others, he longed for her smile to console him ; if happy, he thought how her presence would heighten his enjoyment.",jessica,,
853,"It is of a more important nature than the others,"" replied Arthur, "" but I do not think you will refuse it. Your marriage was a terrible mistake, and evil has been the fruit of it. Be- tween you and Lady Glendale love is impossible, and even friendly affection can only be the slow growth of time. But you can exercise courtesy and forbearance towards her, you can give her the common deference a gentleman gives a lady, in a word you can make her life a little less like hell than it has been lately. My third and last demand is that you will solemnly swear to me to-night that you will make earnest efforts to do so."" Sir Thomas rose and looked Arthur full in the face ; his anger had died out like a fire of straw, and a feeling, strange and new to him, of respect for the man who had vanquished him had taken its place. Sir Thomas",jessica,,
858,"and Norah^ whoTe i^ativc hofpitaUty kd her to fupply the wantaof trcrf individual in diftrefs, worthy oft uunmh thy, cheerfoUy obeyed the ordert oi h/Ülk Conolly, än^ fet a large ftock of Uquor and provifion ready for them,iaying,^ Much ffkA may it do the poor cratöTs^ aot a tvxun Üf burt will tfaey da ta w» if we ghrö ti>eaLabit to to eat, and JSLJfup to dnnk, and a Ihtle money to keep them from ftarving. By my tn^ and",jessica,,
863,"Soft I heard ye a horse tramp ? It rings on the ear ; The steed rushes forward, the stranger is near. Oh ! hush thy fond terrors, no foeman is he. For Jessie, Lord Ronald, is waiting for thee. IV. Soon to liis brave castle the knight led the fair ; The abbot was ready, the clansmen were there ; And the gay lover whispered, our bridal you see, And Jessie, Lord Ronald, is waiting for thee.",jessica,,
868,"For my part, I can think of nothing so horrid as running the risk of losing one's character, when one has done nothing to deserve it. No one can say that / ever played into Mr. Herbert Perry's hands ; a close-fisted fellow, which is a thing I despise ; but there's nothing I so much regret as having listened to Miss Sophy's entreaties (as though I hadn't known what a fool every girl is when she is in love), and for her sake oh, Jemimaram, if he hasn't come back again ! ' The interjection was caused by the same sharp tapping on the door-lock without, that had already summoned Jeannette from her duties about her young mistress. She had little doubt that she had heard aright, but she was very willing to believe herself deceived, The wind was still roaring and raging, and it was just possible that what she had just heard VOL. I. m was but the swinging of -the iron gate of the balcony.",jessica,,
873,"I don't honestly think I was happier as a child than I am now, taking things all round. One had less bothers, of course, but less free- dom, and I think, on the whole, less enjoy- ment."" "" It depends on so many different things,"" said Dorothea. "" Of course some children are so badly treated. Injustice makes chil- dren miserable. They have such a keen sense of fairness."" "" Yes, that's true.",jessica,,
878,"The view, seen over an abrupt precipice, a sheer descent of craggy turf, is, on a clear day like this, really splendid."" ^' Why, then, are we waiting ?"" asked Lord Delancy ; adding, with the cold re- spect which is so painful to its object, ^' If Miss Clive will ride on, the carriage may follow."" Honor made way instantly ; and then exerted herself to manage the spirited creature she rode, and keep pace with the cavalcade. The level plain was passed at a canter ; and they descended, at a somewhat slower rate, a hill which dipped into a bottom, where sallow bushes betrayed the presence of a stream that first trickled across a road ('^ The Hollow Way,"" as Katy called it,) which seemed hardly wide enough for the carriage, and crept winding up the lofty hill that fronted them ; the steepness being somewhat mitigated by the road sloping diagonally round the shoulder of the hill to the top. On the summit was a narrow table-land, marked by an embankment, said to be of the time of the Eomans, ter- minated by the famous view.",jessica,,
883,"""What for was Jeanie greeting, mither?"" he asked. "" Because Jeamie Falcon's drooned.'' She always answered, him seriously, how- ever trivial the question might be. ' ""Drooned? Whaur?"" ""At the bottom o' the sea — he's dead — we'll never see him ao^ain."" Wattie w^as thoughtful for a long while, and then — ""Will he ay bide amang the fishes?",jessica,,
888,"But the man he spoke to was more deceit- ful than himself I 2 SIR GUY D ESTERUE. ""If such l)e the case, good Lawrence, me- thinks our cliase is up,"" he said, with re- sumed cahnriess, or rather with an assump- tion of carelessness. "" I, at least, shall fol- low such scent no longer."" A scowl of suppressed wrath overspread the gloomy brow of the man he addressed. He could not, without the influence of the man he despised, work out the end he had in view. ""AVherefore question me on love matters?"" he exclaimed. "" What has one like me to do with love ? Ill might I understand its signs, who have known no love save"" He stopped ; the memory of some past affec- tion changed for an instant the expression of his countenance ; it was a momentary light on that dark ground — "" soon hatred settled in its place.""",jessica,,
893,"He read a Waverley novel at the age of nine, mispronouncing half the names, and gaining a somewhat hazy conception as to the meaning and point of some of the action ; but, nevertheless, extracting a good deal of entertainment to himself therefrom. He organised bands of outlaws among the lower boys, who assembled at the sound of a whistle from the leafy glades of Sherwood (Sherwood consisting of a clump of laurels). He besieged Tor- quilstone, and repulsed the captors of Rob Roy with hard fallen chestnuts — one of which nearly put another boy's eye out — and so forth, until the dramatic representation of the Waverley novels was summarily prohibited, Dirk Hatteraick having sur- reptitiously procured a real pistol and shot one of his invaders in the left hand. At the age of twelve he read some Tennyson, and pronounced it stupid and affected — an opinion he had heard some one else enounce. At seventeen he thought it beautiful, and was constantly discovering imaginary ( Mauds ' in the most common- place people twice his age. Shakespeare he found an unfathomable mine of delight.",jessica,,
898,"About four years younger than Philip, and he was just fourteen. They would be playfellows, these cousins ! At the remembrance of this relationship. Sir Stephen came to a sort of halt in his dreary reflections. It was quite distressing to think that this little foreigner, child of an unknown mother, could claim blood relationship with the sole heir of the Northcrofts. Perhaps this girl might turn out a very doubtful associate for the lad.",jessica,,
903,"And then the names of the things are always better than the things themselves. It's like a show at a fair, all the best outside. Give me a slice of English beef or mutton, and a bird that my gun has shot, and let all the fine-art dinners go hang."" "" Cut him a slice of beef, dear Miss McCroke,"" said Vixen. "" Not now, thanks ; I can't eat now. Fm going to drink orange pekoe.'-' Argus had taken up his position between Violet and her visitor.",jessica,,
908,"Douglas's pride and con- sequence would treat, perhaps with ne- glect, if not with scorn, the dependent on his guardian's bounty : and while she heard the Hanburys exult in the prospect of Qpping their ward very soon, she felt the expectation of his arnvui ai.-ow a v,iwu. a over the pleasure which stole through her whole frame, as she seated herself by the cheerful wood fire m the wide chimney of Mr. Hanbury's comfortable study, which had been lighted to cheer a chili Sep- tember evening, "" Well,"" said Jane to herself, "" if he comes, he can only stay two or three months, and Mr. Hanbury says they never- see him till evening.*' Thus she consoled herself for the ex- pected interruption to her happiness ; and then, with a heart full of devout thank- fulness, she retired to rest, happy in the consciousness that she was once more sheltered under a paternal roof. In a few days Jane entered on her do- mestic duties ; and in a short time she for- got her sorrows in the unexpected com- forts which she enjoyed, and dreaded rather than wished any change in the family to take place. "" jDuL iii.^ visiter, so wished for by the Hanbury s, so dreaded by the timid Jane, arrived ; ai)d after the most affec- n'onate greetings had taken place bttween Douglas and them, Jane \^'as introduced to him as "" miss Vernon,'' ' and to her low curtsey. he returned a cold and distant bow. """,jessica,,
913,"When the party assembled before dinner, Mr. Forde was beside Constance, helping her to make a small bouquet from a mag- nificent cluster of choice flowers which he had brought her. There is no occupation so graceful and becoming as that of ar- ranging flowers — to a pretty woman at least ; but Constance, quite unconscious that she was looking very charming, went on select- ing, and grouping, and throwing some aside, until she had finished her own and her mamma's nosegay ; while Mr. Forde and Captain Bohun and her cousin stood watching her. "" Now which is the best of these two,"" said she raising her eyes to Mr. Forde ; "" take time to consider, because you know it is a very important subject."" Mr. Forde stooped down and whispered something to her ; she blushed and laughed, and shook her head. Nonsense, I dare say it was, or he would have said it out loud. However, she gave him a moss rose-bud, and went to fasten one in her papa's coat, and presented one of the bouquets to her mamma, and asked to be praised for tying it up so nicely, and then returned to her seat. "" Are we to be excluded ?"" asked Eustace in his usual tone. "" Eh ?"" said Constance rather sharply.",jessica,,
918,"That aristocratic school described by him to Vergilia and Myrtilis, and of which Perpenna was the chief pedagogue, amused his curiosity. The sciences taught in it were, perhaps, as objectionable to him as before. But while sitting at table with the luxurious, it is far from im- perative that Ave should partake in their vices as well as their wild-boar's flank, and their sweet wine nine years old. Before the sunshine of smiles, in which there is no more ridicule than may be reconciled with our self-respect, slight scruples will melt like the hoar-frost. Perpenna laughed playfully at the quaestor's reserve. Urn- bricius, Aufidius, Maecenas, and Rufo were clamorous against his sobriety. (; He has learnt temperance from love,"" said they, "" he has de- serted Bacchus for Cupid.",jessica,,
923,"There are few heiresses in England who can boast of such an estate as Miss Brandon."" "" Miss Brandon !"" said Dudley, in a tone of some surprise. "" Do you mean to say thai she is the owner of this beautiful place ? I thought it was the property of her uncle."" The priest turned a short, quick glance to his face, and then replied, in a very marked manner, but yet with a well-satisfied smile, "" I am glad to hear you thought so, my young friend ; but, in answer to your question, this property is Miss Brandon's. Sir Arthur is only here as her guardian. It was much her mother's wish that she should live with him till her marriage, but, at the same time, she expressed a strong desire that her principal residence should be at Brandon. Sir Arthur is a very conscientious man, and he conse- quently, having undertaken the task, carries out his sister's views more fully than most men would be inclined to do.",jessica,,
928,"Lady Frances and Blanche turned round with surprise, not unmingled with anxiety, to meet him. ""When did you come over?"" asked Lady Frances, as he advanced towards her. "" We thought you were in Brussels with Gerald. There is nothing the matter is there ?"" and the mother's voice trembled as she spoke. "" Do not alarm yourselves,"" was the answer, as Sidney shook hands with her and his cousins, "" Gerald is perfectly well. I am not the bearer of ill tidings, quite the reverse.",jessica,,
933,"""NON TI SCORDAR DI ME "" ... 46 Y. DlNNA WAKEN SLEEPING DOGS ... 61 \1. ""Where'er I c.\me I BROUGHT Calamity"" 77 VII. Good-bye ... ... ... 90 VIII. What might have been ... 103 IX. Beechwarden ... ... ... 122 X. A Summer Morning ... ... 137 XI. Lady Euthven's Conquest ... ... 150 XII.",jessica,,
938,"but now and then oblige a friend, and, ui hopes of his future cuftom, will oblige him v. ith 2i fingle copy, but can by no means let him have tivo. — Ha, ha, ha ! that's the way, my boy ! — Ha, ha, ha! take 'em in, d — mme — that's the way ! Here, Dick,"" continued he, calling to a journey- man, ^^ teach this young man what he is to do !'' — ^and i.' the fame moment turning to Peregrine, '^",jessica,,
943,"Having reached an eminence, where the trees were more thinly scattered, Ellena perceived the forests spreading on all sides among hills and vallies, and descending towards the Adriatic, which bounded the distance in front. The coast, bending into a bay, was rocky and bold. Lofty pinnacles, wooded to their summits, rose over the shores, and cliffs of naked marble of such gigantic proportions, that they were awful even at a distance, obtruded themselves far into the waves, breasting their eternal fury. Beyond the margin of the coast, as far as the eye could reach, appeared pointed mountains, darkened with forests, rising ridge over ridge in many successions. Ellena, as she surveyed this wild scenery, felt as if she was going into eternal banishment from society. She was tranquil, but it was with the quietness of exhausted grief, not of resignation; and she looked back upon the past, and awaited the future, with a kind of out-breathed despair. She had travelled for some miles through the forest, her guards only now and then uttering to each other a question, or an observation concerning the changes which had taken place in the bordering scenery, since they last passed it, when night began to close in upon them.",jessica,,
948,"I thank you, from my heart, sir,"" replied Edmund ; "" but you will please first to recol- lect that I am a prisoner on parole."" "" True ; I had forgotten that,"" resumed his patron. "" And then, should my cousin of Antrim make no difficulty of the present question be- tween us, you will also remember that my im- mediate service is due to the head of my own clan."" "" Well, well ; I did not bring to mind, either, your half Scottish formalities ; adieu, then — you return to Derry with your foe-friend ?"" "" That must be my course, in honour, sir."" "" Be it so ; I only add, if you ever want me, come to me and say so ;"" he shook Edmund's hand, and spurred from him. The commissionersj accompanied by M'Don- nell and Evelyn, returned to the city. The mo- ment they entered Bishop's gate, Mr. Walker tapped Evelyn on the shoulder, took his arm, and walking him aside, demanded, as far as he knew, an account of the negociation.",jessica,,
953,"“Lodgin'! yes—wia' my heart—a white man! an' a gentleman! wia' my heart! But, may I ask your name, sir?” “My name is Adderly.” “Adderly—Adderly! —you cam' wi' the Ohio settlers, I doot na, sir, ye hae been unfortunate.—",jessica,,
958,"They were at once depressed, however, when he saw the glancing of weapons in the first rays of the Bun, and observed that the furnaces were out, and that all the scene, usually so busy, was as still as if it had been wasted by the plague. Manly as he was, and well as he had sustained hirnself and every- body about hirn till now, he could not bear these changes of feeling ; and tears, of which he had no reason to be ashamed, rolled down his cheeks. "" You dread the sending off the prisoners,"" said his partner. ""Sodo I ; and the sooner wc can get it done the better."" They therefore went out and saw that their sentinels were properly refreshed, and that every thing was prepared for their departure as speedily as might be. No one who walked about the place that morning could think for a moment that any further violence was to be apprehended. The most restless spirits were well guarded ; and of those who were at large, all, the injurers and the injured, seemed equally subdued by sorrow and fear.",jessica,,
963,"Curtis refused it, but Horace insisted, and felt so jo3^ous and relieved afterwards, that he readily assented to Curtis' s proposal to repeat the scenes of yesterday, as he hoped, with similar success. A certain sense of the impropriety of his conduct haunted him during the day ; but it was, he thought, too late to retract, and he drowned reflection by a devoted adherence to champagne at dinner, which, as Curtis remarked, brought him well up to the scratch at about seven o'clock. He commenced playing for Napoleons only, and liis luck was varied ; at last he tried a larger stake, and won ; then again, and lost. "" AYound up at last, as all are who do not at once quit the fatal scene, he risked ten, and lost again. He now thought of stopping, but the wine he had drunk, and the advice of his companions, proved too much for him, and again ten Napoleons were staked, and again lost. This became serious, and Horace showed by his manner and trembling voice his dreadful anxiety, and inward con- sternation. Fortune continued adverse, and, after several more attempts, and the loss of fifty Napoleons, he determined to play no more, and proceeded to drown his mortification in champagne with Curtis and Louise, who had anxiously watched his pro- ceedings throughout the whole evening.",jessica,,
968,"and for what reason ?"" '^ My mother is very ill,"" he replied ; '^ and has expressed an earnest desire to see me."" Lady Marchmont, Vv^ho suspected his mother's illness might only be a pretext for his absence on the part of Harold, had recourse to tears and supplications, in hopes of diverting him from his design ; but the latter vs^as firm in his resolve ; and, as he wished not to offend or dis- tress a woman, who had, he believed, sacrificed herself to her attachment for him, he endeavoured to reconcile her to his departure, by representing to her ladyship that his long stay at Lime Grove had, he found, already created remarks and inuendoes, which could only be ob- viated by his absence."" '' And you do not intend, Hardd."" exclaimed the weeping Albina, "" that we should ever meet ao;ain ?""",jessica,,
973,"Yes, with my latest breath, I pardon those who blasted the fair prospect of my opening life, and, actuated by base and seliisii niotives, condemned me to drink the bitter cup of ceaseless dis- ap|X)intincnt. May heaven too expunge tlieir cvhnc ! teaching them to act towards othcrrs with ^n-eater candour ! '^ Alas ! my mother, thou art scarce less an o]>jcct of comi)assion than thy poor, forsaken, persecuted daughter. Many are the pangs which have tortured tiiy tender ])osom, on her account. For it was the scat of gentle sympathy.",jessica,,
978,"Thank my father for the Bill, and tell him I pass my time in good com- panie, and neether drink nor play : and will come 230 BIRDS OF PREY. to Ullerton to pay him my respeckts when he pleses to bid me. Butt I hav no desire to leeve London, as I am gladd to be neare C."" Who was C, whom Matthew visited at High- gate, and who was nearly as tall as Euth Jud- son ? Was she not most likely the same C. mentioned in conjunction with the little M. in the earlier letters? and if so, can there be any doubt that she was ihe daughter of Matthew Haygarth? Of whom but of a daughter would he write as in this letter ? She was at Highgate, at school most likely, and he goes to see her.",jessica,,
