passage.number,passage,annotator,nondomestic,notes
811,"He informed them that he was about to undertake a very long journey, and that he should be absent at least four months. It ap- peared that in consequence of the death of Mr. Oldbourn, one of Mr. Fairfax's clients, it be- came expedient to recall the brother of that client from Asia, where he was travelling ; for according to the tenor of the will, it was neces- sary that he should fulfil certain provisions within a limited period. Mark announced that he had been appointed to proceed in search of this gentleman. "" You see,"" said he, "" as I am a. dab Sit French, Mr. Fairfax has selected me to perform this out-of-the-way concern. It will be rum work, I dare say, for everybody says that foreigners are queer chaps."" Many were the expressions of regret upon hearing this piece of intelligence; for to lose a friend, when distress is at hand, is very much like breakino: a link of the drag-chain when going down hill.",mark,,
816,".^ho wasj^oth chinmed and edi&ed with the hermit's discourse^ which breathed the spirit gf unaffected' piety ^ and with* out seeming to notice the sable dress or the jangour that QVer^fi^^ the:fij(ie'ftnd §xpres4ve ^countenai^ce fif . Alonaftt, . e»r -' '^ ' * c6 tereci ;tiitered on a subject the ihost likdj to sooth an afflicted mind, thednty of oht being rested to the ^hpensations^ vi Qmnqpotence, whose decrees were ever dictated by mercy and jiMtice. He pointedout the necessity of siAmission to the Divine will, and of bearing with hu- mility the indiqiensable ills df this tran- sitory life. He painted in vivid coldurs the advants^es of true refigion, which always proved an unfaifing resource to the unhappy; at the ftme time he proved it was incumbent on us to con* qu^ otr grief, and not to indulge mdbmcholy reflections, or dwA on mis- JEcMmpes we could not prevent. 1* Let the events that afflict us,^",mark,,
821,"Nancy felt the charm of it, which soothed her even in her excitement, and looked up listening with eyes that grew bigger and bigger, like the listening eyes of a child. '^ I furnished it at my own pleasure, after I was married, when I came first to Oakley ;"" she said. "" Sir John does not care for these sort of things, he was always pleased when I was always pleased ; and all our little talks we did here ; and then the children — all that they had to say to mamma, this was the place. When Arthur was a boy at school, he always came rushing in here the moment he ar- rived ; and here they made all their plans, he and his school friend, Lewis, who is a very dear friend still. I think I can see their little faces with the firelight upon them,"" said Lady Curtis. '' My Arthur ! Ah, if he had always been as open with me as he was then !""",mark,,
826,"VOL. III. U ""Why, keeping up such a parade of friendship and intimacy with her after you had got Harry to break off his engagement with her. Ah ! you think because you told me nothing about that that I know nothing, but I have heard the whole story since I came here. I really wonder that she likes to come here ; not that I do wonder at any- thing she does, for I think she's an odious woman."" "" I shall die of Cissy,"" Mrs. Bellairs says despairingly to her husband this night when they are alone. """,mark,,
831,"This is not fair, Adela,, to suffer this enviable creature thus t9""rh6nopib- lize felicity."" "" Orlando!"" Adela exclaimed. He stood, silently contemplating her matchless form. Finding he was mute, she said — *' Surely Orlando does not envy the happiness of others ?"" "" I do,"" he answered; ""I envy the fe- licity of this little usurper, to madness — even to jealousy."" "" Shame on you !"" ejaculated the be- B 5 witching wftciifiiig maid, "" I did not think you capable of harbouring so much evil."" """,mark,,
836,"Mr. Bompas remained stunned at the sight and news. Mechanically he made his way to where Pinniffer stood and laid his hand on his arm. "" Pinniffer, in the name of Heaven what is this dreadful thing ? What has happened ? "" "" Dreadful indeed, Mr. Bompas,"" replied the landlord of the "" Bear."" "" A cheerful, kindly gentleman like Mr. Rivers shot down by a jealous beast — I don't care who hears me say so — it is dreadful I "" "" But,"" said Mr. Bompas, ""is it known wlio did it ? "" "" Known ?",mark,,
841,"' 'Young Mrs. Jardine ' is a pretty story, written in pure English.""— 7%fl Times. 'There is much good feeling in this book. It is pleasant and wholesome."" — Athenceum. LII.— LORD BRACKENBURY. BY AMELIA B. EDWARDS.",mark,,
846,"When we live in London I daresay we shall find people who have not even heard of the Brewery."" But my soothing remarks are little heeded, because I am so exactly like poor dear papa in having no soul. ""Not but that your papa was a very good man, my dears, and remarkably fond of me. It was his misfortune — I never did say it was his fault — to be born with- out genius."" "" Perhaps he found it quite as comfort- able,"" I venture. '' Poor child !"" It would be impossible to portray, by written words, either the intense pity or the conscious superiority expressed in those two monosyllables.",mark,,
851,"And you ask me, a man in my senses, to undertake paying you an in- come of a thousand a-year for, perhaps, twenty years ! *' ""I ask you only to consider the matter, and what I might be able to do for you at the end of my probation,"" said Horace, loftily — ''not to say my services for the present time. Don't do anything against your will. A law- suit promoted by young Musgrave — by that time most likely my brother-in-law — would, I have no doubt, be quite as profitable to me.*^ The lawyer gave a gasp of rage and deri- sion beyond words. '' You could conduct it, you suppose?''",mark,,
856,"''Jemima!"" (her tone altering, and her eyes glittering with a passion of despairing jealousy), ""that cousin is a sweet woman — I know she is — ■ — charitable as Dorcas — patient as Griselda - — she will help him in everything good, and hinder him in everything ill. If I thought she was a bad woman, and that he would repent it, I could bear it better ! Oh, my God ! he will never be punished ! — men never are ! Every day of his life he will be orladder and orladder that he is rid of me — he will tell her so — while I — while I """,mark,,
861,"Let's shovel it out to about sixteen feet,"" said Bumpas ; "" I'll lend you some hands : they haven't got much to do just now."" "" And we'll put up some bushes in front of it to make them rise,"" added Tom Crackenthorpe, as a clencher. "" That's a sneezer,"" again said Tom, as they came to a rattling double ; the further rail, however, not being so strong as it might have been, would give a chance of getting through, if not over, safely. There was a deep ditch between the rails, running water below, and some very prickly cut blackthorns strewed over it — a sort of open drain. "" Yes, that's a good fence,"" said the doctor ; "" not so strong as it might be."" "" Bless you, doctor !",mark,,
866,"Sparkes saw several Cap- tain Stuarts, but was beyond distinguishing any one of them ; and when they had had coffee and one of Tom's best regalias, the old gentleman was just enabled to count sixteen people, though he was quite sober enough to recollect that they had sat down only eight. The parson, to do him justice, supported the credit of the cloth by retiring in good time, and leaving the rest of the party to settle their morning's prospects to their own satisfaction. Cutpurse and Son, of Pluckham-court, Holborn, were money-lending solicitors of the Jewish persuasion. There is a vulgar prejudice against that highly intelligent race. We confess to sharing it. Cutpurse was quite unmistakably a Caucasian. There was the fine development of feature, so re- markably indicative of the race ; and had VOL.",mark,,
871,"'^I say, stranger,"" he continued, addressing the sick man, but not much above a whisper, ^^ give me yer axe-holder, and I'll fix ye up in the Andrew Jackson style, that's quick and sure."" Mr. Brainsoft supposed the term axe-holder meant his hand, so he put it out of bed, and it was instantly seized, though not roughly, in the bony fingers of the Pedlar, who took from his fob a tremendous watch of most ancient workmanship, and, feeling his pulse, counted its beatings. ^' Bless me, stranger ! "" he whispered, '* it goes like an ingine. I say, old man, did you ever liquor ? "" The mother watched them with the greatest anxiety. ""Did I ever liquor, sir?""",mark,,
876,"Grace was not to blame, and I should have been the one to apologize, not you."" ^' ^ Hiat makes you suppose there is anything between Mr. Somerford and Grace?"" that was the one question of absorbing interest to Mr. Moffat. •'I do not suppose there is anything,"" answered the young man. ''All I mean is, that with his singing and playing, his hand- some fiice and his soft, false manners, he has taken her fancy."" ""Tliat will all pass away,"" said Mr. Moffat, but John shook his head. ""If she could know him as he really is,"" answered the young man, "" know him for a cold, shallow, selfish, unprincipled vagabond, there might be some hope ; but Grace has made a hero of him.",mark,,
881,"— But ah, dear bairn ! nane alive can gie you information about the soldiers ! — It was nae human hand did that deed, and there was nae e'e out o' heaven saw it done — There wasna a man that day in a' the Hope up an' down •—that deed will never be fund out, unless a spirit rise frae the dead an' tell o't — - Muckle fear, an' muckle grief it has been the cause o' here ! — But the men war a' de- cently buried ; what raair could be done ? '' "" Do you say that my men were all de- cently buried ?"" """,mark,,
886,"Ha ! the intended wife of Carysford ! Bro- ther Dennis ought to have been removed years ago. I dreaded that his partiality for those children had weakened his zeal for the church. But this too must be stopped. Have you dis- covered the character of the girl ?"" "" She is uncommonly lively and acute, with a quick sense of the ridiculous ; and appears to have an ungovernable disposition for inquiry.",mark,,
891,"As to poor Frank Fordyce, I never saw him so distressed ; he felt as if it were all his own fault, or that of his ancestors, and, whenever he was not required by his duties, was lingering about for news. I had little hope, though Clarence seemed to me the very light of my eyes ; it was to me as though, his task being accomplished, and the earthly reward denied, he must be on his way to the higher one. His complete quiescence confirmed me in the assurance that he thought so himself. He was too ill for speech, but Lawrence, who could not stay away, was struck with the difference from former times. Not only were there no delusions, but there was no anxiety or uneasiness, as there had always been in the former attacks, when he was evidently ea^er to live, and still more solicitous to be told if he were in a hopeless state. Now he had plainly resigned himself — ' Content to live, but not afraid to die ; ' and perhaps, dear fellow, it was chiefly for my sake that he was willing to live. At least, I know that when the worst was over, he announced it by putting those wasted fingers into mine, and saying— ' Well, dear old fellow, I believe we shall jog on together, after all/ That attack, though the most severe of all, brought, either owing to skilful treatment or to his own calm, the removal of the mischief, and the beginning of real recovery.",mark,,
896,"A few weeks back, I would have declared myself ready to bear anything sooner than gD to Algiers ; but things that have come to my knowledge lately have i made me thin!c that the greater distance 1 put between myself and this place the better.' ' Have you any fresh trouble ?' I inquired anxiously, for he was my best friend in St. Pucelle, and I had come to benterested in all that befell him. * Yes, a very deep trouble !' * What is it, monsieur ? Wi you not tell me?' He turned round upon his sie, so that his face could look directly into miie. *",mark,,
901,"Anger, jealousy, pride ; — every painful feeling k 5 was forgotten ; she remembered only that she loved, — she felt only that she was beloved. Ha- milton was charmed with the sweet contest of every emotion, most lovely in the female heart, which he so easily read in her eloquent counte- nance, and which all terminated in such fond forgiveness and generous confidence. "" Yes,"" he internally exclaimed, ""she shall be the wife of my bosom, the mother of my children ! — she shall know my every thought and share my every feeling."" And whilst he thus gave way to his own natural generosity, he gazed with all the pride of anticipated possession, upon her, as her cheek mantled with the richest vermilion, and her eyes beamed with softer brilliancy through the tears that glistened on their lashes, like dew-drops gemming the stalk of a moss-rose. Easily susceptible of refine- ment, Catherine had, unconsciously to herself, acquired an air of dignity and fashion in the society with which she had been surrounded ever since her arrival in town, which delighted Hamilton, and which added to the pomp of Mr, Longcroft's establishment, the obstacles opposed by etiquette to his frequently seeing her, and even the marked discouragement which both Louisa and Edward manifested of his proffered visit, all gave her new consequence in his eyes ; and instead of fancying, as he did in his unrivalled self-importance at Nethercross, that he was doing her the honour in permitting himself to be attracted by her charms, he now felt himself the real admirer of her graces, the lover of her virtues, and consequently with the jealousy inseparable from such feelings, anxi- ous to secure her to himself. "" Let us not be separated again, my sweet Catherine!""",mark,,
906,"The family of ErlofF, my good Sara, is Russian, decidedly Russian P' '* But the Baroness, if you remember, was a widow,'^ said Ida gently. "" True, my dear child, true ! — And you say then,'^ continued she, turning towards the nurse who was still chafing at her contradiction, "" that she is by birth a countrywoman of mine ?"" "" Proud as Lucifer, as she is,"" retorted the nurse, "" perhaps she might not thank either of us for such an expression.",mark,,
911,"I well remember my husband's look when I, being forbidden by my doctors to perform a mother's office by the little creature, composedly resigned it to the charge of another, and prepared to return with him to Lisbon. It was not disap- pointment, not anger, but a kind of quiet settled disapprobation, as if he had expected no better from me. I did not understand it at the time; I was solely occupied with my delight at the idea of being with him again after so long- a separation. Some little while afterwards I looked back upon it, and appreciated it. ^* We shall be a whole day's journey distant from the boj^, if he remains here,"" observed Mr. TyrreU. ^' True/' replied I, carelessly ; "" but Dr. Ulloa says that he has a feeble constitution, and that his best chance of health is to Hve in this air for the next few months. I am perfectly easy about him.",mark,,
916,"Sir Jasper was singularly cruel, remorseless, and impla- cable. He was extremely crafjy, too ; and vain almost to insanity. He had, when a passion for Lucy not unlike his own, the younger and shghter, had his admirers among women who could not or would not look be- neath the bland, smooth, rippling surface, to discover the rocks, the quicksands, and the slimy monsters of the deep. He had resolved to humble Lucy ; and though he would have preferred doing it by what he called fair means — namely, by his showy exterior, his flattering tongue, his atten- tions and promises — ^yet these failing, he had other, darker, and viler ways and means. He had resorted to them before ; he would again, he said, with an inward oath, if needful ; and needful he had declared they were be- come. A great additional impetus had been given to his passion for Lucy by tlie accidental dis- covery that Cecil Sydney and Henry Grevillo — of whose flat and taste he thought as a beau on the wane does of those of men about town in their prime — were smitten, the one with N 2 other with an affectionate interest which any girl might be proud to inspire. Sir Jasper became aware of this one day when riding with Henry Greville to some gay picnic.",mark,,
921,"Thus, where the incumbent is a pluralist, and of course non- resident, a middle-man is employed to levy the tithes. They are generally let to him. And the incumbent knows, or is supposed to know, nothing of the means adopted for their collection. Now what is the object and interest of this middle-man? Clearly to get all he can. He has taken the tithes to make money by them. What are the interests of the church, or the affections of the people to him ?",mark,,
926,"He fired before the signal, too,"" said Henry Denison. "" Nervousness — nervousness,"" answered Major Fechton. ""It did no harra^ however ; but if you are dissatisfied, Sir, by G — I am ready to give you satisfaction this moment."" "" My dear Major,"" said Henry Denison looking at the officer, "" if I wanted to fight you, I could not ; and if I could, I would not. Your principal here has shown a good many traits of which I think we had both better be silent in society, if he should recover ; but that is no reason why you and I should quarrel. — See, he opens his eyes ! What are you going to do with him, Doctor Pequinillo V "" Take him to the hospital in the cabriolet immediately,"" replied Doctor Pe- quinillo. """,mark,,
931,"but you have let a whole fort- night elapse and made no stir for the truth, al- though but yesterday you were convinced of it from this very window ; and yet you are still ready to sacrifice yourself to — to a villain ! Such conduct is deserving of contempt, and is wicked H 2 and scandalous,"" finished Raymond, excitedly, and unable to control liis anger. Cynthia did not fly into a passion, as she would have done a few months ago ; Raymond's hot words scorched, but did not kindle a flame. He loved her, this fierce, determined man, and though she loved him not — never could love him as she had loved that other— still, desolate as she was, she could not aflord to lose the love of the only one willing to stand by her in the whole wide world. And then there was another reason why she would not be angry with Raymond ; she had determined on becoming his wife. Only in this way could she convince Frederick Alywin that his deceit had not struck deej) ; only thus could her pride be appeased.",mark,,
936,"It may be that she did not know the interest that linked those two together : it may be that she left it to Lord Eversleigh (who, though residing at the Castle, was a frequent, nay, a daily guest) to impart it to his daughter, when and how he deemed most fitting. But, anyway, they now met unprepared, and in the manner that Digby, at least, would most have wished. He did not speak to her at first, how- ever ; he only stood there, looking and waiting, until at length she saw him — recalled from some long day- dream, in which he must, I think, have had a part, for his actual presence to seem so natural. Then a glad rush of colour swept her cheek for a moment, and her eyes caught a soft, sweet brightness, changing, on a sudden, to a tender pathos, which touched her lover to the heart. He knew it was not for his sake that she had come thither, that she had braved the long journey, and encountered so many perils ; it was not for him that she had sat there waiting, looking down upon the busy street, yet seeing so little of what passed before her ; it was not to speak to him or to listen to his pleading, and yet, none the less, her presence came to him with a flood of rejoicing, a keenness of pleasure, such as his varied life had but too seldom yielded him. And to Maud his coming sudden and unexpected was fraught with eager thankfuhiess and gladness. She had deemed him far away in sunny, sea-girt Jersey, with the Httle Prince of Wales, or maybe with the Queen in Paris ; or even, as her father fancied, with Ormond in Ireland ; and now that he was once again beside her, the hopes which had before been wavering, brightened to life again in the sunshine of his presence.",mark,,
941,"•'It is not for myself that I would solicit, but there is one for whom you, I 2 before your mishap, Master ClifTord, had no small regard, who was like my- self, a customer at Canterbury, when you kept the ale-booth."" Clifford looked disdainfully on the jester. The flippant manner, in which he was reminded of his late occupation, induced suspicion that derison was in- tended, but the plaintive tone of the speaker, intimated what was very remote from a disposition to frolic, and he in- clined to believe that Bray had really something serious to impart. "" So please you, I speak of young Master Edmund who is now hard hyJ* "" Edmund I Is Edmund here ? No disporting, varlet, or the bones in your rogue's carcass shall not escape so well as they did on a former occasion, when you dared — "" 1 cry you mercy, but I meant not to flout, till you went the wrong way with me for what I designed should be perfectly harmless. But for Edmund, he is now in yonder tent, and much 1 fear, it will go hardly with him."" « What does he there ?""",mark,,
946,"— Le guardie di Vostra Maestà son tutte a cavallo lancia in resta , e pronte a seguitare il loro sovrano ovunque gli piaccia di condurle, » disse Geraldo il from- boliere, mentre veniva innanzi con una cuffia d'acciajo sul capo, una lorica sul petto, una spada corta a fianco, un arco in mano e alle spalle un turcasso pieno di dardi. — Sicché li condurrò alla vittoria o alla morte. Ani- mo, Geraldo, — via, e monta subito a cavallo. Addio, Adelaide! vivo o morto, prega per me; » e come il giovine re pronunziava queste parole , prese la mano d'Adelaide e la baciò. — La benedizione dell' orfana ti accompagni, valoroso Lotario, » rispose Adelaide, struggendosi in lagrime, e in dolorosa agonia lasciandosi cadere sul seno di Mira — la quale era entrata nella stanza con Geraldo. —",mark,,
951,"To the public the advantages of marriage are certain, whether the parties will or no ; but to the parties engaging, not so : to them it is a fountain that sendeth forth both sweet and bitter waters. To those who mind their duty and obligations sweet ones 5 to those who neglect them bitter ones."" In the next place, ye monks, 1 would persuade you, if I could, to labour no longer in striving to cancel the obligations to marriage by the pretence of religion. The voice of heaven, and the whispers of sound and un- corrupted reason are against it. It is will-worship in opposition to revelation. It is such a presumption for a creature against the author of our nature, as must draw down uncommon wrath upon the head of every mass- priest, who does not repent their preaching such wicked doctrine. Indeed I do not know any part of popery that can be called Christianity : but this in particular is so horrible and diabolical, that I can consider the preachers for celibacy in no other light than as so many devils.",mark,,
956,"Ho- noria will be so vexed if I do not take it to her ; cannot you question him about it in the morning ?"" "" Ask him for it yourself, my love ; no doubt he will give it you directly."" ** Oh ! I do not suppose he ivishes to retain it. I shall certainly inquire for it, for it is of great value in my eyes, and it shall be hung in our room, Edgar ; you will have no ob- jection to be reminded of the cot- tage?"" The affectionate husband kissed the trembling tear from her eye, and de- clared his brother deserved all that he appeared to suffer, for having suf- fused those precious eyes with drops of sorrow.",mark,,
961,"She had no words to go beyond this. If there was anything beyond in the maternal heart, it was away in the dimly seen abysses which none of us ever fully sound, and which, Sunta had never so much as looked into, and had to remain unrecognised and unspoken. ""I would give thee ease, Beppo, if I knew how/' she said. "" To-morrow thou shalt speak with the priest ; he will tell thee what is best. And now get to bed, my son ! Thou look'st as if thou hadst not rested for a twelvemonth : and my eyes, too, are heavy."" "" Good night, mother ! """,mark,,
966,"j\re wc constituted for a mockery of authority ? Are wc elected by our fellow-citizens, and invested with certain powers, that, in the moment of their danger, wc are to prove a nullity — to shew that wc possess none of the very powers with which wc were supposed to be endowed ? For my part, the duty entrusted to me by my fellow-citizens, when they elected me to my honorable post, shall be fulfilled to its füllest, furthest extent. The injury done to Michael Flors I assurne, as one of the guardians of the rights of my fellow- citizens, an outrage to me and to my position ; as such I shall treat it, and act respecting it. And you, my friends and fellow-councillors, let me appeal to your sympathies, and to your just principles. I do it in the langvage, perhaps, of a humble artisan, but with the conviction of one who is advocating that which is true and just. Place yourselves in the position of Michael Flors, and to whom would you look for aid?",mark,,
971,"He used to balance her on one hand at arm's length, throw her up to the ceiling and catch her round the waist as she descended. He would lie on his back, and liftinof one foot into the air place her across it at the immi- nent risk of breakinof her back. • To develop her courage and hardihood he would take her out of her bed in the early morning and hold her by her little ankles over a half empty water-butt, letting her down till her head touched the water. He tauo-ht her to run, jump, swim, and play cricket. In later years he had striven to influence her character, and in his birthday letters besought her to meet all the vicissitudes of life with fortitude, patience, and courage. Amongst other useful things, he had taught her how to travel with the least possible amount of luggage, and it is doubtful if any Englishwoman ever w^ent about the world with fewer packages, and more comfort, than did Lilian. She had started for Italy, Nubia,, and America, with a single box and a bunch of flowers.",mark,,
976,"Thus we shall not be twitted on our utter helplessness — all but Susan's red-hot poker on that occasion! ""Also let us remember the lessons of human woe, of suffering, of heroic virtue, of noble fortitude, taught us in the churchyard of Exe. (Chorus.) ""And now I will revert, just for a moment, to the real origin, to the primary cause that made me accept the gentlemen's challenge. You will remember it arose out of a desire I had to put an end to certain attentions that coupled the names of two ^Lords' with two * Ladies.' I hope you understand me. I am not often disturbed in mind, but a habit is growing among young men of the present day, to signal out a young lady, to mark her to the world by his attentions, and then to withdraw, saying he meant nothing but friend- ship. I feared this fate for two of my subjects !",mark,,
981,"Sausse is no gudgeon to be fished up out of the Meuse with such a bait as that ; and "" "" And the troops stationed in the town ?"" ""Are deafening the King and Queen with shouts for ' la Natio7i.' > n "" Nay, I spoke of Monsieur's dragoons, and the regiment of royal hussars."""" "" Tudieu ! of who else ? I tell you Bouille's dragoons are shouting in honour of the nation as loudly as if they wore an uniform of the same facings with your own. — But I am loiter- ing here, Sieur Capitaine, without thinking of the packet I am to deliver from Procureur Sausse to the Commandant at Chalons ; — for which I mean to carry back in exchange a packet of assignats, in reward of my diligence, — to say nothing of the little sip of cassis, with which I must wash the dust from my throat in order to recount all these particulars to Mon- sieur le Maire at the Hotel de Ville.""' )",mark,,
986,"If alone, he smoked his cigar, and sat up until three in the morning, until brandy and wa- ter brought him down. If in com- pany, he got intoxicated early, and was conveyed speechless from the table^ Thus has he worked out the vital sys- tem. The only smart thing which he ever was guilty of, was his answer to a college friend, who wrote to him for money, as follows : — Die Veneris. Dear Hal.— I am in a female scrape : come and bring me some money for my liberation. Your s, &c. The Answer.",mark,,
991,"As much as seven and a half years of sailoris- ing could teach me."" ""Damme! "" he burst out, ""if I didn't think so right away off when I first looked at you. But you're not at sea now — you're no longer a sailor, are you ? "" "" No. I gave up that life when my father died. What man worth five pounds a week would keep at sea as a sailor ?",mark,,
