passage.number,passage,annotator,nondomestic,notes
379,"You may be Lord Lei- cester an you will ! He's but Robin Dudley."" "" Ah !"" began the lad, now advancing and shading his eyes. "" What burnished splendour dazzles my weak sight? Is it a second Juno that I behold, or lovely Venus herself ? Nay, there is a wisdom in her that can only belong to the great Minerva herself! So youthful too. Is it Hebe descended to this earth ?""",svenja,,
384,"I think my father was gratified by the Earl's attentions. He took them, very pro- perly, as a mark of approbation of his pro- fessional skill ; and the knowledge that he had done his utmost under trial, was the greatest comfort he was at that time capable of ex- periencing. His grief for my gentle mother sank very deep into his heart. I am not aware exactlv how long the Earl's regret for his wife lasted ; all I can positively say is, that, like most sorrows, it came to an end. In less than two vears he had married again, and •J O ' the frequent demands upon his property, the raised rents of his tenantry, and the felling of timber, gave proof that he was leading a gayer life than ever. Mv father, on the contrary, though he said very little abont what he suffered, grew rapidly older.",svenja,,
389,"what have I done to make you speak so sternly ? You know I would rather starve upon your love, if I had but a grain a day, than thrive upon bushels flung at my feet by any man living."" It is not often we throw aside the outer covering that wraps the inner self in a kind of mental mufti, and let the soul flash up from the eyes and lips as Margaret's soul flashed forth, and gave utterance now, and in a second more it sank down, ashamed of its own love-kindled warmth. He loohed all the proud gratification he felt at hearing from her own lips how well she loved him ; he knew she uttered no vain protestations as she spoke her few impas- sioned words, and then was silent. He an- swered her tenderly — "" Margaret, darling, you know you are my own twin soul ; you have my most per- feet love and perfect faith ; but you must not attempt to dig my lesser loves out of their graves ; let them alone ; they will never rise up to trouble you, who are the last, dearest, and best beloved of all. There is no false fancy about this love of ours, Madge,"" he added; ""the real true thing has come to us ; let us take it, and be thankful, and never trouble ourselves about past things that are dead and gone."" '' I never will,"" she answered, lifting her fervent eyes to his, '' and, Cecil,"" she added archly, "" I don't care if you have had a long ladder of loves, like Jacob's, reaching t(5 the skies, so that you place me on the highest rung and hold me there for al- ways.""",svenja,,
394,"I did not know your ladyship meant to have all the foreign fruit at luncheon,^' said Sil- vertop. "" My dear good lady,"" said Mr. Mildmay, "" surely we have things enough : — all the rari- ties of the four quarters of the globe collected at luncheon is too much."" "" Oh ! we cannot have too many good things to give Colonel Montague a favourable idea of our proceedings at his Abbey."" Lionel bowed ; he was much amused. "" But we must lionize Colonel Montague about the grounds, so let us prepare for our walk.",svenja,,
399,"Crozun Svo. 55. This is a practical and not unduly technical account of the Sonata treated histori- cally. It contains several novel features, and an account of various works little known to the English public. Jenks. ENGLISH LOCAL GOVERNMENT. By E Jenks, M.A., Professor of Law at University College, Liverpool. Crown Svo. 2s. 6d.",svenja,,
404,"In any wise it would introduce a new element into their life. Lucy saw, with a sudden sensation of fright and pain, an unknown crowd of possibilities which might pour down uj)on her, were it to be communicated to Sir Tom that his wife and her brother were debating as to a course of action on her part, unknown to him. All this occurred in a moment, and it was not any lucid and real perception of difficulties but only a sudden alarmed compunctious consciousness that filled her mind. She fled, as it were, from the circum- stances which made these horrors possible, hurry- ing back into her former attitude with a peni- tential urgency. Jock, indeed, was very dear to her, but he was no more than second — nay, he was but third, in Lady Kandolpli's heart. Her husband's supremacy he could not touch, and though he had been almost her child in the old days, yet he was not, nor ever would be, her child in the same ineffable sense as little Tom was, who was her very own, the centre of her life.",svenja,,
409,"If he agrees to pay us a certain pak'^"" Q 2 of what he gets that is not the Company's affair at all. When we made the arrangement with him we were not promoters of the Com- pany. The Company agree to pay him so much ; tliey pay it, get their property in return, and then the matter is at an end, so far as they go. All this may have some show of reason in it, and in fact held water for a considerable time ; for of course it may well be that a would-be vendor of property is perfectly justi- fied in remunerating the man who obtains him a purchaser ; but then, to make this all right, the purchaser must be a rational independent being, having a capacity to judge of the matter for himself. But, as distinguished from this, the fatal point to the Leroy tribe was, that, having made their arrangement with the vendor, by which the purchase-money was to be largely increased, and in part paid to them, they did not make the sale to any independent person or corporation, but proceeded to form a com- pany for the express purpose of buying the property on the terms agreed ; and this com- pany, being at the outset their own creation, as we have seen, had really no separate con- trol over the affair, but adopted, as a matter of course, the arrangement which was the very object for which it had been called into existence.",svenja,,
414,"""King,"" said he, calmly turning up the king of diamonds. ''Look at Desmond's face!"" whispered one of the lookers-on. And Lord Exminster heard the whisper, and regarded his defeated enemy. "" By Gad ! I hope he'll pay,"" muttered he, as he finished the sherry and water. CHAPTER IV. ""TTOW is your toothache, dear?"" asked -*— *- Miles Smyth of his wife, as she appeared at breakfast just before he started for the City. """,svenja,,
419,"After some little trouble, I procured the address of the late head clerk of the establishment. Being now entirely uncon- nected with Mr. Moreton, by whom he had in fact been a sufferer, he had no reason for con- cealment. He confirmed the statement made at the bank, that the stock was sold by Moreton under the power of attorney, which he repre- sented as full and complete, and remembered its ha^^ng been sent down to the Isle of Wight, and returned by you by the next post properly executed and attested. The proceeds of the sale, he said, had no doubt been dissipated along with the property of many others, his own included, in a series of losing speculations, into which Moreton was induced to enter, in order to support the career of infatuated extravagance into which he had plunged. ''In answer to mj question whether there were any funds from which the creditors might hope for a dividend, he replied, none whatever. Moreton had succeeded in escaping to America with what ready cash he could collect, and the iurniture, plate, pictures, carriages and horses belonging to his expensive establishment, had been claimed by his wife under her marriage settlement. The money arising from the sale of this property would constitute the only means of subsistence left to herself and family."" """,svenja,,
424,"A short conference took place between the seconds, and the ground was measured. "" I believe, my Lord,"" said Hazeldine, "" no- thing remains but to present the weapons, — will you give the word ? "" ""As you please, sir,"" rejoined Lord Adol- phus ; and the exact form was explained to the combatants. "" Raise your arm steadily and pull when you cover his knee,"" said Hazeldine, in a low tone, as he delivered the pistol to his principal. ""Gentlemen, are you ready?"" asked Lord Adolphus, in a distinct tone, — no answer was returned in words, but the combatants were evidently en guard, — he paused but a single second, — "" Fire /"" A loud report, — it appeared but one, — fol- lowed instantaneously. The pistol dropped from Sherborne's hand, he staggered and fell heavily on the sward. CHAPTER VI. When Greeks join'd Greeks, then was the tug of war. Lee.",svenja,,
429,"Why you don't suppose I should have been so long a coming, if I hadn't been forced to stay to wait on his Majesty, and be dubbed a knight — besides, I'd a wound to hinder me."" "" I wish you had given us a line when you landed."" "" Oh ! writing's not in my way now- a-days. I'm no fair-weather Jack-a- dandy to scribble your billet dowkeses ; besides, I ha' lost a few fingers, and that's a kind of impediment, ye know."" "" Poor Frank,"" said Barbara, bursting into tears, "" how much, how very much you have suffered.' ' """,svenja,,
434,"The world to his great master, and you'll find Ambition mocks itself, and grasps the wind. Not conquest makes us great ; blood is too dear A price for glory : honour doth appear i To statesmen like a vision in the night. And, juggler-like, works on the deluded sight. Habington. There was something magnificently awful to poor Rosalind in the train of servants, the style of living, the bustle, the brilliancy, and yet the business-like aspect of all things in the establishment of my Lord Churchill. Time must pass before those who achieve sudden greatness can attain the quietness, either of aspect, demeanour, or arrangement, which is born only with the genuine aristocracy. The most difficult of all acquirements is — the art of Repose ; in truth it can exist but in a well- regulated mind.",svenja,,
439,"Time's up. Here's your money — three tens, two fives. Good-day."" EPISTOLARY. • From Horatio Paget to Philip Sheldon. Eoyal Hotel, Ullerton, Oct. 7, 186—. My dear SiRj — I arrived here last evening just in time to run against Hawkeliurst on the platform, v^hich was rather a provoking encounter at the outset. He went further north by the same train that brought me from London.",svenja,,
444,"Of course,^' replied Egerton, with a sudden tinge of bitterness in his manner ; "" the colour is not popular here I know ; yet it was worn by all your regiments and guards, horse and foot, long before this Union, which we find a pill so bitter here that I marvel Sawney ever swallowed it. though that same pill was pretty well gilded by John Bull for the purpose/^ It was now Bryde^s turn to be piqued by this suddenly-assumed banter. "" Why should an English gentleman wear the colours of the German-Elector like you?^^ she asked. ^'^^Tis His Majesty's will and pleasure, madam, that the uniform of the Kentish Buffs be scarlet, laced with silver and faced with buff/^ said Egerton, into whose head the wine mounted at times, and made him quaint and absurd ; '^ but, egad, madam, I am independent of the service. My old grand- dad — God bless him ! — left me two thousand a year clear, from good land in Cheshire.",svenja,,
449,"and where are thy armies that conquered them? That thou shouldst die solitary and deserted, without a hut to shelter thee from the winds of night, without a friend to comfort thee in thy sorrow, without a tear to drop upon thy tomb. But Allah is just. Didst thou not think that all men were made for thee, and forget that thou wert subject to the same calamities as they are? Didst thou not seek alone thine own pleasure, and forget the pain that thou gavest to others? With such melancholy thoughts as these the Caliph passed his time ; nor had he spirit to rise, although the night fell very dark. But after he had sat there a good while, all of a sudden he heard a great laughing and noise as of people making merry, which rejoiced him very much, as he never thought but that he was quite alone.",svenja,,
454,"Not much,"" said Constance. "" Politics ?"" "" Not at all."" "" What do you read chiefly ?"" "" Any thing that interests me. I was reading this morning a little Italian work, II duca d'Atene.""",svenja,,
459,"Nearer the earth, and less luminous, shone another resplendence of taste ; but she was eclipsed by an Aurora Bo' realis in the matrimonial sphere, and has been under a cloud ever since. Lady D. alone remains glittering in fashion's airy circle, discernible to every eye, serene and unclouded, and there she may twinkle amongst the satellites of Venus, until brighter refulgencies dazzle the giddy view of fickle admi- rers, and make them hide their dimi- nished heads. The disappearance of three out of four sisters — of three such ornaments of the beau mode, attended by intri- cate, lamentable, and very unforeseen circumstances, afford gloomy, but use- ful — sad but very moral, lessons to the unthinking votaries of pleasure, to the short-lived flutterers in the mazes of dissipation : — the vital flame of youth and beauty suddenly quenched in one ; extinct nobility darkened and faded in another ; inconsiderate hopes and un- certain prospects disappointed and va- Dished in a third ; whilst ooe alone uo- injured, still sports near the precipice of uncertain existence, down which the others have so rapidly sliddeo, lea\ring no trace behind I Has Lady M , surrounded by a canine brood, enamelled with the ver- milion of youth on the decayed cheek of age, still fond of trifling amuse- ments and useless pursuits, — has she no regrets to cherish, no reflections to make, no accounts to render, touching these amiable unfortunates ? Has no pride, vanity, neglect, or bad example, influenced their destinies, and attend- ed their lives ? Has her ladyship duly cultivated the early plant, formed it as it ought to have grown, and taught "" the young idea how to shoot r^ or. rather, has not the example of youthful folly prepared the way for disregarded and unsanctified old age ? The fate of so many of a family would deter one from uncharitable remark on what remains.",svenja,,
464,"No, you won't !' says Mrs. Stockton, grimly. ' Unless it be your wish that I should blazon to the whole world . . . .' ' I will not remain here to be so insulted,' says Diana, indignantly. ' I will at once report the matter to the manager.' She turns round to effect her purpose. In a moment Mrs. Stockton is beside her, and has grasped her by the arm. A cry of pain escapes her as she struggles violently to disengage herself — and Grandby can remain silent no longer.",svenja,,
469,"What is it ? "" '' That — that you will be careful to-night, ''* she murmured — "" Barton, for my sake ! "" He bent his fair curly head as he an- swered : "" For your sake, Kate, I would — "" But Chance just then was permitted to register no brittle vow. An enormous pale- blue satin fan with feather- edging was tap- ping his sleeve ; and, turning, he beheld Hetty Pringle standing there beside him. She held out coquettishly a filigree-silver basket containing programmes, and was still panting from her exertions in the dance lately ended. """,svenja,,
474,"magical — it was "" Hyperion to a satyr."" A rosy flush spread over his face, and seemed faintly fading on the tips of his nose and chin, like setting sunbeams on the peaks of a moun- tain. A pair of false whiskers of the same pattern as his side-locks, curled upon his cheeks ; and his mouth displayed a regular row of well-set teeth ; while his head, in its whole ensemble, might be really supposed to have just glided gently off* the shoulders of a goodlooking fellow of thirty or- thereabouts. I started back. He laughed. "" Ha, ha ! VOKS ne me connaissez pas,^' said he, slapping me on the shoulder ; "" my dear Saer, you must /""not vonder at all dis.",svenja,,
479,"The public cannot have forgotten how ill that sensitive gentleman bore the attack that was made on him in the columns of the Jupiter, with reference to the income which he received as warden of Hiram's Hospital, in the city of Barchester. Nor can it yet be forgotten that a law-suit was instituted against him on the matter of that charity by Mr. John Bold, who afterwards married his, Mr. Harding's, younger and then only unmarried daughter. Under pressure of these attacks, Mr. Harding had resigned his wardenship, though strongly recommended to abstain from doing so, both by his friends and by his lawyers. He did, however, resign it, and betook himself manfully to the duties of the small parish of St. Cuthbert's, in the city, of which he was vicar, continuing also to perform those of precentor of the cathedral, a situation of small emolument which had hitherto been supposed to be joined, as a matter of course, to the wardenship of the Hospital above spoken of. When he left the hospital from which he had been so ruthlessly driven, and settled himself down in his own modest manner in the High Street of Barchester, he had not expected that others would make more fuss about it than he was inclined to do himself; and the extent of his hope was, that the movement might have been made in time to prevent any further paragraphs in the Jupiter. His affairs, however, were not allowed to subside thus quietly, and people were quite as much inclined to talk about the disinterested sacrifice he had made, as they had before been to upbraid him for his cupidity. The most remarkable thing that occurred, was the receipt of an autograph letter from the Archbishop of Canterbury, in which the primate very warmly praised his conduct, and begged to know what his intentions were for the future.",svenja,,
484,"The bubble reputation. As You Like It. TJITTH and Isabel were at breakfast when ■*-* Mr. Dunn rode by the windows on his strong black horse. ' I suppose/ Ruth said, ' that he is on his way to Dyne Court, to tell Sir John, and ask him what is to be done/ 6 Because it is his money. I had not thought of that. Oh, Ruth, Clara can do anything with Sir John, and a word from you might set all right j at least make them give up try- ing to find him. Cannot you go to Dyne Court, or write and ask Clara to come here V 6 Oh no/ said Ruth, shrinking from the sug- gestion ; ' I could not see Clara/ ' Not if it would be of use to Jasper V f It would be of no use. I believe the best we can hope is, that he may be found and brought back.",svenja,,
