passage.number,passage,annotator,nondomestic,notes
815,"My better stars ordained that^ before I made a final choice^ I should apply to Gonzalez Texado, who enjoyed among the lawyers a high and well earned reputation. Texado plunged into the labyrinth with a courage worthy of a hero, he cleared up this chaos with a perseverance and knowledge approaching to a miracle ; and in six months the twenty law-suits were tried, and one only of very little consequence was lost, Texado, who was entirely regardless of his own affairs, used such care and method in mine, that I am indebted to his generous cares, to his / indefatigable indefatigable labours, for my father's whole estate free from all deductions* You must either allow, Signor, that in- gratitude is a virtue, or that it became ihe to seek every opportunity to prove to Texado that I was far from it. This is not the only circumstance which attached me to him. From frequently seeing him^ and consulting him on my affairs, I be- came so much enamoured of the society of this virtuous and enlightened man, that it became essential to my happiness. I never proceeded in any affair without his advice, and what he advised me to do always proved to be what I ought to have done; so that he has been literally the founder, the sole founder of my fortune ; and Signora Massarena cannot have for- gotten;, c6 gotten^ that it is to this good man we owe the happiness of our union.",matt,,
820,"The peace of all of us, depend- ing as it does upon a general good under- standing, I did not expect to be excluded from a matter which so nearly concerned me."" "" Concerns you ! And how, may I beg leave to ask, does it concern you ? "" "" Edwin does not love me, but I love him."" II You do ! You give frequent proofs of it,"" II I give the best proofs of it."" """,matt,,
825,"Lucy was left standing, almost panting with anger, with the sense of defeat. and with detestation for Alice. The conver- sation had only lasted a few minutes ; it had not been loud, nor attracted any attention. People who intended going to Irkford by the coming express were beginning to drop in and stroll about the platform. Lucy, after a moment, forced herself to walk about — forced her face into an expression of something like composure. "" If he were stripped and lying in the gutter,"" she said to herself, or rather, the words seemed to go whirling round and round in her mind, so that she could hear and think of nothing else, *'she would lift him out and clothe him. Very well — I was sorry, but I'm not now.",matt,,
830,"So now listen ! I D D — a hope my wife wants none of your manage, and you are to hold your peace. After all, it is but surmise — most likely false. Casimir wrote to her — that's true enough — but, mind you, before I married her. Young men will be young men, but he is honour itself, and my friend."" ""A devil for women,"" moaned M'Causland. ""As to that,"" said his master, "" so was I.",matt,,
835,"My dear, he cannot perhaps read well enough to enjoy it ; find him an easy story book, and advise him to read it."" May selected a book that very afternoon, and asked Jesse if he could read that. "" Oh yes, I can read that,"" the boy replied scornfully. ""I've been to school;"" and he read half a page, evincing by constant stum- bling, and perfect indifference to stops, that schooling was not, as our French neighbours say, his forte. May was disgusted at so much ignorance, and speedily resolved to cure it. She did not ask her intended scholar whether she should instruct him or not, but with prompt decision swooped down upon him at once. "" You must read to me out of this book, Jesse.",matt,,
840,"Yes, there is something the matter, but nothing to alarm you — rather a cause for hope. Your sister has lost her evil angel — Mrs. Price has eloped."" "" Eloped !"" cried Effie. "" There was no obstacle to their marriage !"" "" You mistake me. She has fled from Gerard, not with him."" "" Tell me about it,"" said Effie, faintly.",matt,,
845,"I am doubly betrayed."" "" My gracious liege — "" "" Anjou is guilty of lezc-majeste and felony in the highest degree — and shall die the deatli of a traitor — as shall all who have favoured, or are engaged in this foul conspiracy — even though I flood the Louvre in the noblest blood of France. The scaffold and the block shall not be removed from these courts, nor shall the headsman cease his labour till he has utterly exterminated this hydra-headed monster of rebellion. Hitherto I have been easy, forgiving, merciful. It has availed nothing. Henceforth I will be relentless and inflexible. The ordinance of my ancestor Louis XL, which condemns hirn who is guilty of misprision of treason, to like doom with the traitor, is not yet abrogated.",matt,,
850,"Oh, do not forget that! for you know that that bit of paper from your own hand, is all belongin' to you we will ever see more. Avick machree, machree, many a long look--out we will have for it. It may keep the ould man's heart from breakin'."" She was silent, but, as she uttered the last words, there was a shaking of the voice, which gave clear proof of the difficulty with which she went through the solemn task of being calm, which, for the sake of her son, she had heroically imposed upon herself. She was now silent, but, as is usual with Irish women under the influence of sorrow, she rocked herself involuntary to and fro, whilst, with closed eyes, and hands clasped as before, she held communion with God, the only true source of comfort. ""Connor,"" she added, after a pause, during which he and Una, though silent from respect to her, were both deeply affected; ""sit fornint me, avick machree, that, for the short time you're to be with me, I may have you before my eyes.",matt,,
855,"Ah, Emma ! you never will credit the services which the fairies render me. Two of them, Emulation and Ap- plication, were singularly beneficial to me in my girlhood ; but listen while I explain the wonder. Our very kind neighbour, Mrs. James, was in early life an inmate in a nobleman's family, being the niece of Lady Arbury, and receiv- ing the same education with her daughters. She was entitled to enter- tain higher views ; but, preferring the chaplain to a dissipated man of rank, she became our vicar's wife. Hav- ing no children and much leisure, she kindly volunteered her services to teach me and two or three of my playfellows g 6 the rudiments of polite education. We attended her when she was not better occupied, and as instruction was at once a favour and a rarity, it was dearly prized.",matt,,
860,"It was generally understood that he could do so, but it was by no means certain ; and a general knowledge of things, in which might be included the odds at hazard or on the Derby favourite, and a tolerably correct taste for Sneyd s claret, was all that was demanded at the hands of a soldier in those days. And here, nurse ! let me not plunge into the intricacies of the new system, lest I forget the very existence of the "" now professional dealer."" Let me not lift the mysterious veil which shrouds a ten-fold ignorance under flimsy coats of cramming : that sends into the service, day after day, the most unlicked, ill-educated, badly dressed, undisciplined staff of subalterns, whose delight is in a black pipe, and whose glory and hands are in their Zouave breeches pockets. There was something honest and dignified in the undisguised ignorance of Dick Crupperton, and a few such as he ; but the passing of an examination in the elements of everything, with a real knowledge of nothing, is a miserable subterfuge for the profoundest in- capacity. Well, our Dick got his cornetcy long enough before these piping times, and a very cheerful cornet was he. He helped to keep the regiment alive, drove the reoimental team, hunted the reo^i- mental drag, drank the regimental claret, and led a far from miserable life of it.",matt,,
865,"A fruit-tart tempted them, and with wine they managed to dispose of it between them. It must be remembered that they had made a very early breakfast, and that it was four o'clock before they sat down to their dinner. ' Adele will get my letter about tea-time,' said Philip. ' How I wish I was with her ! ' Allen said nothing. Every word Philip uttered that reminded him of Adele struck him like a clagger-thrust. HeAvas less strong than he imagined. They waited patiently, they knew not for what, only both seemed to expect some- thing.",matt,,
870,"“Any body would have thought so indeed. There will be very few people in the Pump-room, if it rains all the morning. I hope Mr. Allen will put on his great coat when he goes, but I dare say he will not, for he had rather do any thing in the world than walk out in a great coat; I wonder he should dislike it, it must be so comfortable.” The rain continued—fast, though not heavy. Catherine went every five minutes to the clock, threatening on each return that, if it still kept on raining another five minutes, she would give up the matter as hopeless. The clock struck twelve, and it still rained.— “You will not be able to go, my dear.”",matt,,
875,"Altogether the room was as dainty as the lover could make it, and its contiguity to the perfumery in the shop filled it with a composite and delectable aroma, and completed its bower-like character. The appearance of the only occupant of the pretty room was scarcely in keeping with its attractions. This was a coarsely built man, with a face reddened, it might be, by constant exposure to sun and wind, and whose ear-rings were not seen to much advantage amid the mass of long, black hair that tangled around his head. The expression of his features Avas not exactly ferocious, but it was stern and forbidding, and a smile which disclosed an array of formidably strong wliite teeth did not extend itself to liis keen dark eyes. His hands were red and muscular, and a coloured shirt, secured at the throat by a ribbon and ring, was surmounted by no collar, and showed a powerful bull neck, one that might have belonged to a gladiator of the old days. The guest's figure was broad, and, as far as could be seen, for he did not rise from his lounging position on a low chair, he appeared to be under the middle height, a disad- vantage apparently more than compensated for in his large and powerful limbs. Coarsely, rather than carelessly dressed, it would have been hard to assign him a profession, though perhaps his general bearing, and some mystic signs that had been traced with gunpowder on the backs of his hands, might suggest the impression that he had some connection with sea-service. """,matt,,
880,"He was no sooner defeated on one point, than he took refug-e in another— he denied every particle of evidence in toto, so that many of Mr. Mag-g-s' witnesses stood fair chances of committal for wilful perjury. All was of no avail, however, and when Mr. Nettlecraft, the London lawyer he had en- LIBRARY UNIVERSITY OF ILLINOI^ g'ag'ed^ waited on him one morning* at Armi- tag-e^ and formally begg-ed to resig-n any further steps in a case which he saw would eventually ruin, and brand his client with disg-race, Mr. Crofton felt as a very savag-e- ly inclined tig'er mig-ht be supposed to feel, on finding- himself enclosed in the strong- meshes of a net spread for him even in his own den, from whence it was no long'er possi- ble to keep the hunters at bay. Should he turn his envenomed fury against himself and deprive them of the triumph of taking- him alive ; or must he come forth crest-fallen, and humble and sue for the mercy of his vanquishers ? One only little ray of hope was there for him.",matt,,
885,"It appeared, from his own account, that he had been suffering extremely from his dreadful dream, on occasion of the visit of some young stranger — an English- man, I think.' "" * Myself, I have no doubt,' said I. "" ' Probably,' returned the prior ; ' and this was either the cause, or the consequence c 2 of his illness, for it is difficult to decide which.' "" ' But how came he here ?' I in- quired. "" * It was in this monastery he commenced his vocation/ answered the padre. ' He was only at Pierre Chatel by indulgence, and after this accident they did not wish to retain him.' "" ' I do not wonder at that, I am sure,' said I. "" But why did he deny having been there ? When I spoke of it to him just now, he only shook his head.' "" ' He did not mean to deny it, I daresay,' said the prior ; "" but he never speaks.",matt,,
890,"I had no Orville College to learn Latin and Greek and politeness at ; though they do tell me I'm related to its founder. Perhaps I am ; but it's only a sixteenth cousin, boys."" A shout of laughter : the boys' satisfac- tion had grown irrepressible. Sir Simon laughed with them. "" We were thirteen of us to get out in the world, boys and girls, and our father a clerk on three hundred a year. It seemed a for- tune in those days ; because a man's children expected to go out and work for themselves. I went out at twelve, boys ; my father put me to a fishmonger, and I didn't like it ; and he gave me a flogging for caprice, and sent me to a tanner's.",matt,,
895,"The servant put the lute into Tito's hands, and then said something in an under-tone to his master. A little subdued questioning and answering went on between them, while Tito touched the lute in a preluding way to the strain of the chorus, and there was a confusion of speech and muscial humming all round the table. Berbardo Rucellai had said, “Wait a moment, Meleme;” but the words had been unheard by Tito, who was leaning towards Pucci, and singing low to him the phrases of the Mænad-chorus. He noticed nothing until the buzz round the table suddenly ceased, and the notes of his own voice, with its soft low-toned triumph, “Evoè, evoè!” fell in startling isolation. It was a strange moment. Baldassarre had moved round the table till he was opposite Tito, and as the hum ceased there might be seen for an instant Baldassarre's fierce dark eyes bent on Tito's bright smiling unconsciousness, while the low notes of triumph dropped from his lips into the silence.",matt,,
900,"I asked eagerly whether she had received an answer from Miss Young, and to what effect. Lucy, with a glowing face, pro- VOL. Ill, C duced lior friend's little note, sent in im- mediate answer. ""Dearest Lucy, "" You are the best good friend in the world ; but I can't write on some subjects. We have all much to forgive, and I have been very wicked and very un- happy. But Bertie need not be afraid of a journey to London to see ' ' Yours ever, ""Alice Young.""",matt,,
905,"He also observed that had the Mohawks been less eager to seize upon these trophies of victory, they would not have destroyed all their enemies upon the spot, and might now have been in possession of many prisoners. Brandt acquiesced in the propriety of these remarks, and the captives of Butler were permitted to remain solely at his own disposal. During the carousal, or, as the Indians termed it, the Feast of Victory, on this occasion, every species of riot and debauchery was indulged in to excess. To describe a scene of such frantic folly and disgusting dissipation, would be to give a representation of human depravity and degradation, neither agreeable to write nor desirable to read. While in a state of intoxication, an altercation, as was to have been expected, took place between some of the Indians and the tories, which the interference of their chiefs alone prevented from becoming serious and bloody. In consequence of this, it was agreed by Butler and Brandt, that, while the Indians remained in the Valley, they should encamp at a distance from the tories, but not so far off as to prevent the maintenance of friendly intercourse, or a speedy junction in case of either being attacked by an enemy. On visiting Agnes the next day, Butler approached her with the self-satisfied air of a wooer who thinks he can plead the merit of having performed an action of a nature very pleasing to his mistress.",matt,,
910,"Flora's grief was, however, too deeply rooted for being removed by all the kind-hearted attentions which Mary could bestow ; and her internal suffering was soon diverted, — it could not be aug- mented, — by annoyances from without. Finding that Mac Skinner, sen. had been so successful in recovering the amount of the former wadset from Glenmore, several of the most vindic- tive of his creditors thought the letting loose of that personage upon his daughter, in the spring-tide of her sorrow, might be the means of squeezing all that was squeezable out of the estate. It may easily be con- ceived, that this scheme was very eagerly relished by the wily doer j and, in order to render the measures he might pursue more efficient, he pre- vailed upon all the creditors of the chief, of whom he could obtain know- ledge, to assign their bonds, bills, and obligations against the chief; in order that he, the holder, might sue for the joint behoof. The precarious condition of the Glenmore estate, and the inroads of wadsets and annual rents, induced the creditors to execute a most absolute assignation in favour of old Mac Skinner ; and no sooner was he armed with this deed, than he com- menced operations. The ultimate object of Mac Skinner, in taking this trouble, for the behoof of Glenmore's creditors, (for that was his ostensible object,) was one of very deep and crafty purpose : It was this : to possess himself, or rather his hope- ful heir, the partner of Mac Fleecer, of the estate and honours of Glenmore ; to procure for the said heir the hand of Flora, which was, indeed, a sine qua non in the business ; and then turning round upon the creditors, to whom he had taken care to give no back bond, to set them and their claims at defiance ; and thus raise his family to the first rank in the Highlands, without any other price than a reasonable portion of legal villainy.",matt,,
915,"I should like to be about in fields, and quiet places. So I've been thinking Henry might be sent away, and I might take the management of the farm. I should like so much to see the fields again. Are they green yet, father ? And the copse where the primroses grow, how bright they used to look, like stars peeping out. And the violets that I used to gather for my mother. I wonder whether the bank is covered with them now?""",matt,,
920,"It would be wrong to say that the question did not startle him ; but, after the first strange shock of such an address, an impulse of response and sympathy filled his mind. It might have been difficult to get into ac- quaintance by means of the chit-chat of society, which requires a certain initiation ; but such a grand subject was common ground. He answered as very few of the people interrogated by the sick man did answer. He did not show either alarm or horror — he started slightly, it is true, but he answered without much hesitation : "" Yes, I have thought often of death,"" said Colin. Though he was only a second-class passenger, this was a question which put all on an equality ; and now it was not difficult to under- stand why the captain eschewed his troublesome questioner, and how the people looked embarrassed to whom he spoke. ""Ah, I am glad to hear such an answer,"" said the stranger; "" so few people can say so.",matt,,
925,"The savages accepted them. But as soon as they came down, r'r'r, the same as before — the men were killed — ^just knocked on the head, so, before the w^omen's eyes ; and the women were stripped of their very clothes, and handed over, in I dare not tell you what shameful condition, to the tender mercies of those savaere brutes there. That's what ^ve o may expect, if Hippolyte's fool enough to listen to terms. But I hope he won't. For my part, I'd sooner die first, with my tongue in my cheek, flinging a curse with my last good breath against those dogs of savages.' With such cheering conversation the night wore through and the morning dawned upon their weary eyelids. More and more Kabyles seemed to burst upon them for ever.",matt,,
930,"now then you enjoy the bloody fruits of those un- grounded suspicions, which you so lightly infused into the minds of the rash and wanton multitude ! Oh ! my wife, I fear greatly, that at the day of judgment when this mur- der is cited, your hands will not appear quite bloodless ! God forgive you !"" — The Countess shuddered, but only an- swered by a flood of tears. — "" Spare your Lady;' my noble friend,"" said Ottokar, taking the Count's hand ; "" even if your reproaches are deserved, they now come too late, and the present difficul- ties demand our attention too much to ad- mit of reflections on the past.",matt,,
935,"An unri- valled exploit turned out to be a happy conjecture — a marvellous deed was the lion's skin that covered the ears of a new- reading. I was confounded to hear the same epithets applied to their obscure de- migods, that I associated with the names of Csesar and Socrates, and Pericles and Cicero. It was perplexing to find that Pharsalia or a Philippic — the groves of Academus or the fanes of the Acropolis, could receive no higher admiration than was lavished upon the unknown exploits of a hunter after syllables. After my battle^ I was never annoyed by my former friends. As time advanced, I slightly relaxed in my behaviour, and, when it was necessary, we interchanged words, but I never associated with any one. I was however no longer molested.",matt,,
940,"And can you wonder at it ? Take a mother s advice,"" merrily ; "" send her into society as fast as you can, — marry her, and have done with it. Ha, ha, ha ! "" "" If I could send her, indeed,"" said the poor laird, ruefully. His nightmare was not the sending of her, but the taking her himself. "" And why not ?",matt,,
945,"Did you see Evaleen,"" said M^Dermot, "" with her glossy black hair, and that sweet smile upon her mouth ? — it was like the warm sun beam, M'Egan ; — but it does not warm me now as it used to do, I think ; my heart is cold, Prior, very cold, — what is the matter with me ?"" *' You are not well, my dear M'Dermot, but you will be well presently."" "" She smiled so sweetly upon me and called me her own M'Dcriiiot: and yet my heart was colli to her, to my own k)ve. Wliat could be the matter with me 1 wonder ? Don't cry Maud,"" said he to his sister, who sat next to him on the grass weeping ; — "" she will come again ; she told me so."" *'",matt,,
950,"And this campaign,"" added Mr. Eaymont, ignoring his partner's innuendo, "" will be a difficult one ; our credentials are not full."" Mr. Eout had been turning^ over a Bradshaw's guide. "" I see,"" he said, "" that Casterham is quite close to Oxmiaster. Do you not think,"" addressing himself to Mr. Eaymont, '' that it would be as well if I made some inquiry about this Mrs. Tiler, whose bill Miss Eber instructs us to redeem? I happen to know something about her, and quite lately she was very ill. It is just possible she may be dead.""",matt,,
955,"The thought of an Englishman to whom he could tell his story — or if not his story, yet* a story, something wdiich would ueem as an account of himself— was like a rope thrown out to him amid a waste of waters. Aod, as an Englishman, he would have a right to be listened to. English officials are not like American, the natural vassals of their countrymen ; but still, when a man is at his wit's end, there is something in the idea that a person of authority, in whom he has a vested interest, is within reach, v, hich is consolatory. To be introduced to this functionary, however, by Paolo, whose position did not seem to be very important, did not please Harry's pride. He sent the little fellow away with a vague promise of thinking of it, which disap- pointed the friendly little man. Paolo could not restrain his anxious desire to be of use. He went off to the Farmacia to buy soap and tooth- powder for his amico, and even proposed to fetch him the little bicchierino of acquavite, with which some people begin their day, a pro- posal which filled Harry with horror.",matt,,
960,"Many of the towns along the west coast had been attacked, the soldiers of the Republic being either driven out or massacred, and the people restored to liberty and their ancient laws. Unassisted, the Genoese found it impos- sible to resist the determined attacks of the islanders; the war was, therefore, carried on, on both sides, with unrelenting animosity and cruelty. A large number of the Genoese nobility and gentry inhabited the town of Bastia, who were terribly alarmed at the state of things throughout the island. One of these noblemen, Phillippo Carignano, was at this period gover- nor of Corsica. He was of a high, but impoverished family, and had accepted the dan gerous post at a time when there appeared every probability that the power of Genoa, over this ill-treated island, was drawing to its close. The Marchese de Carignano was a widower and advanced in life; his family consisted of a son and daughter. It was to the interest of the nobles to promote dissensions, which they turned to good account, by either confiscating the estates of the islanders, or condemning them to pay enormous fines, which went chiefly into the governor's or commissary - general's private coffers.",matt,,
965,"In court, however, whither Mr. Osborne accompanied him, he appeared humble and resigned, attempting no defence, and receiving his sentence with the meekest submission. After that time, his mind became consider- ably more composed : so that on Mr. Osborne's first visit to him after his return to his cell as a condemned man, he addressed him with affection, and said, ' Oh, my friend ! my best friend ! what would my case have now been, had not the Lord in mercy commissioned you to visit me here ?' '* ' You take my visits then as an earnest of divine mercy?' said Mr. Osborne. *' ' I do,' said Altamont ; ' I have long done so.",matt,,
970,"You're not likely to have had many letters directed to ' Edwin Marie Forester, Esquii'e (of Leigh), Poste restante, London.' "" "" Edwin Wilson, Mrs. Habbishon's, Lavender Eoad, Dalston,"" said Forester. Mr. Abrahams thought it desirable to check VOL. II. N this address by a reference to tlie latest Directory. "" It's quite a new neighbourhood,"" said Forester. "" iVnd it's quite a new Directory,"" answered the Jew. "" All right ; Mrs. Habbishon has been there at least a year.",matt,,
975,"AN HEIRESS. THEL PERCIVAL CARTON, cousin to Imogen Rhys, heiress to very great wealth, and pos- sessor of more splendid jewels than any other spinster in the kingdom, must have a chapter of introduction all to herself, since she is obviously a personage of too much consequence to be brought into a story in the casual sort of manner that does very well for girls with nothing worth mentioning a year. The precise amount of her heiress-ship was not kndwn definitely, but it was popularly estimated as being somewhere between eighty thousand and a hundred and twenty thousand a-year ; for when people talk of sums of that magnitude they are apt to become vague, and to regard twenty thousand pounds, more or less, as the merest trifle. She was an only child, and had inherited from her parents, who were both dead, a very large fortune. And besides this she was the chosen in- heritor of Mr Carton, her father's brother, who was a childless old widower of im- mense property, and with whom she lived at Carton House. A Mrs Grey, who was a poor relation of the family, also resided there, and officiated as her chaperon ; but as Mrs Grey was a nonentity, and as Mr Carton hardly ever interfered with his niece, Ethel w^as virtually mistress of the place, and did pretty much what she liked with herself and every one and thing con- nected therewith. The affairs of an heiress are of course far more worthy of attention than those of an ordinary young woman who has nothing to recommend her except her own merits, and therefore the world at large had always taken a lively interest in Ethel and what- ever concerned her.",matt,,
980,"— no, four,' says he. I'd ever been chary of trusting my own: I'd ever kept my lips locked on my affairs. And I knew what he was at. It went like a sword to my heart, already sore with the world's combat, and heaping up riches. The lad was dividing my property while life was still hale in me. vol. 11. c",matt,,
985,"His face was im- pressed upon your mind by the awful circum- stance that followed your meeting with him. You have changed very much since you were fifteen years of age, Mrs. Monckton. You were a feminine hobbledehoy then. Now you are — never mind what. A superb Nemesis in crino- line, bent on deeds of darkness and horror. No, I do not see any reason to fear this man's recog- nition of you."" The expression of Launcelot DarrelFs face",matt,,
990,"And you are to stay here till Beppo gives himself up ! You may stay till you all lie in Santa Lucia churchyard, then ! But it is impossible ; it's unheard of ! "" "" You may guess, excellent signora, that it is not a pleasant duty for a soldier to perform, to force himself as an unwelcome guest, and make his presence a means of punishment. But orders must be obeyed ! Duty admits of no refusal.",matt,,
