passage.number,passage,annotator,nondomestic,notes
854,"Not a looking-glass in the room — most uncawmonly extrWnary — pon my honour ! "" As he drawled out these words the door was hastily thrown open, but, instead of the expected clergyman, a tall, attenuated, sickly, and yet fierce-looking figure rushed into the vestry, and, fixing upon the bridegroom a look of blended wrath and exultation, shriek- ed out, "" Ha, villain ! have I caught thee ?"" At sight of this apparition the terrified Sir Dennis fled instantly through an opposite door, followed with huge strides by the infuriated stranger, who overtook him in the church, and, undeterred by the respect due to the place, seized him with his left hand, and began to horsewhip him most unmercifully, branding him, at the same time, with all sorts of oppro- brious epithets ; while his victim, who offered no resistance, in vain struggled to escape from his sinewy grasp. Struck aghast by this inex- plicable and appalling outrage, the bride sunk fainting into her mother's arms ; screams of affright burst from some of the females, while the others, following Sir Matthew and Lord Arthur, rushed forwards to inquire the cause of this atrocious outrage. On reaching the spot, they found Sir Dennis in the hands of two Bow Street officers, who forced manacles upon his wrists, hurried him into a hackney-coach that was in waiting, and immediately drove away ! CHAPTER IX For the man",svenja,,
859,"Why did you not tell me this before ? And what is it like.? A sort of conversazione, is it not ? '' "" There is a good deal of excellent and delight- ful conversation there, certainly."" "" Well, I '11 astonish them on the 16th ;— by the by, Sydenham, what do they say about me ? abuse me, perhaps ?"" "" Indeed, Beaumont, I have not yet happened to hear your name mentioned by any of the set."" "" Really !",svenja,,
864,"Na, my lord ; he canna lea' the cutter. The tide's risin, an' she's ower near the rocks."" ""Well, well; we shan't want lunch for an hour yet, so you can take your time."" "" But ye maun tak tent, my lord, hoo ye gang amo' the ruins. There's awkward kin' o' holes aboot thae vouts, an' jist whaur ye think there's nane. I dinna a'thegither like yer gaein' wantin' me."" "" Nonsense ! Go along,"" said the marquis.",svenja,,
869,"*^Yon should not have told that,"" said Delia, her face covered with blushes. '^ I wish particularly to know what Mrs. Snaith said."" ^^ It was rude, though."" '^No matter."" ^^ She said he was a shabby-looking little man, and had sloping shoulders."" Sir Samuel was wroth, and reddened. '* ""Well, what next ? "" he inquired. ** Deha whispered to her, * Mamsey, did you ever see our father ?",svenja,,
874,"Yet she never can be mine !"" Deep, deep and gloomy were his meditations after; and more than one hour passed by, ere he moved a single muscle ; till, at length, he heard a step, and a voice speaking without; and, starting up, he strove to clear his brow, brushing back the hair from his forehead, and looking grave, but not so sad. The key was turned in the door; and the next moment, two faces, which he knew well, presented themselves, those of Herbert and William Lovet. Herbert stayed not long. ""For the first time in life, Master Grey,"" he said, "" I have petitioned to be a gaoler; but I have so much to thank you for, that I might well undertake that office on your behalf, to soften, as much as possible, 3'our captivity, which will not be long, I trust. My thanks and my plans of all kinds must have greater room than I will now give to them, as your cousin is here to talk with you ; but I will see you again, ere the day be over, and, in the mean time, provide for your com- fort, as far as may be. So fare-you-well for the present ; and, shaking him warmly by the hand, he turned to Lovet, saying : """,svenja,,
879,"In a few moments my pain ceased; a drowsy, happy calm crept over me; I fell asleep. How long I remained in this state I know not, but when I woke I felt perfectly restored. My eyes opened upon a group of silent forms, seated around me in the gravity and quietude of Orientals —all more or less like the first stranger; the same mantling wings, the same fashion of garment, the same sphinx-like faces, with the deep dark eyes and red man's colour; above all, the same type of race—race akin to man's, but infinitely stronger of form and grander of aspect, and inspiring the same unutterable feeling of dread. Yet each countenance was mild and tranquil, and even kindly in its expression. And, strangely enough, it seemed to me that in this very calm and benignity consisted the secret of the dread which the countenances inspired. They seemed as void of the lines and shadows which care and sorrow, and passion and sin, leave upon the faces of men, as are the faces of sculptured gods, or as, in the eyes of Christian mourners, seem the peaceful brows of the dead. I felt a warm hand on my shoulder; it was the child's.",svenja,,
884,"They all laughed at this, and Sylvia pul- ling Ned's hair, promised to punish him yet more severely at some future period for the remark. "" You be off, sir ! "" says old Paul, mirthful, but with majesty, ""don't break in upon the interesting converse of myself and this gen- tleman upon high and noble topics, with any of your ribald jesting. Bring out the tumblers, Sylvia, my dear. Where was I, Mr. Rook ? Oh, I was saying,"" &c., &c. I think the articled clerk began to be a little bored. The conversation seemed to him to consist of incessant conundrums, without any answers.",svenja,,
889,"But that was impossible, for the time of the attack was one of profound peace. Finally, it had been alleged, in the course of the trial, that the prisoner was insane. Now, although it had sufficiently appeared from the evi- dence given that he was a man of extraor- dinary and various talents, still that was not impossible ; and, upon the whole, had some countenance from the style of his address — for defence he would not call it. However as no direct evidence had been called to that point, the jury would do well to leave it whoUv out of their considera- tion; they might be assured it would obtain whatever attention was due to it in another quarter. — Some indulgence was also due to the prisoner on the ground of his unhappy training in early life, though he had him- self refused to urge it with that view. This also might be considered elsewhere, but was not to influence their verdict.",svenja,,
894,"She strove to drive them from her with her out-stretched arms, and for a mo- ment stood upon the jutting rock, and felt she was alone. That moment was delicious, for her memory was gone. The. cold free air blew round her, and her swelling veins and throbbing temples enjoyed the strange luxury. When thought returned again, it came to her as it had done Ihose one-and-twenty years before. The interval was all forgotten. The same wild wish to feel the cooling wave, that urged her then to spring into its bosom, urged her now. But the strong hope of youth, which then restrained her, was now gone for ever.",svenja,,
899,"His wares, I fear, had been selected from the refuse of the market, and he and his barrow were in a state of dilapi- dated shabbiness that matched his stock in trade. But not so the wheels on which his barrow was supported. They were wheels of the most gorgeous description. The spokes and the circumference were painted of the most brilliant scarlet, and the entire nave was gilded so as to have tlie appearance of a solid mass of gold. It is impossible to imagine anything more bizarre than the effect of these magnificent wheels doing the work of carrying such an equipage. Nevertheless, the apparition seemed to attract very little attention in the crowded street. The grand scarlet and gilded wheels flamed along among the crowd of shabby men and shabby vehicles with their load of onions and cabbages, and scarcely anybody turned his head to stare at them.",svenja,,
904,"The mantle which she had hastily thrown around her, had also fallen from her shoulders, and revealed her bare neck and bosom, on which the cold moonlight streamed in an un- interrupted flood of light, leaving only a shadow here and there where her clustering tresses had fallen. Around her reigned a solemn silence, which was only broken by such sounds as seemed to make the air stiller- for the drowsy rustling of the foliage, as it swayed to and fro at intervals, and the far-off murmuring of the waters of the Glyme, came so subdued and softened, that it was like the *'hush"" of nature whispering the world to sleep. Even the deer moved along the moonlit glades like shadows, or fed on the dewy herbage without a sound ; and a night-hawk that was wheelinsj between the moon and the earth, seemed to proclaim by its startling shrieks, that all above was as silent as below. The silence was however suddenly broken by a herd of deer, rushing affrighted down the steep on which Rosamond slept: then came a rattling of arrows, some of them striking the boles of trees into which they stuck, quivered for a moment, then remained still. Others again pierced the flying herd, and brought their lofty antlers to the earth ; but not a human voice was heard, and so thickly was the spot carpeted with luxuriant grass, that the footsteps of the marauders were inaudible until they rushed down the green declivity to seize the fallen deer. At length the hauberks and steel head- pieces of the archers glanced brightly in the moonlight, as they descended the steep eminence on which the fair sleeper was seated ; and she was no sooner observed by the two foremost of the party, who were bearing off a dead buck, than they threw down their load, and pointing out the object of alarm to their com- panions, the whole group, amounting to at least half a score, fled as if Satan himself had been at their heels. On they rushed with a speed which was truly marvellous, considering the weight of their breast-pieces, and so closely together, that to use a phrase of the turf, a blanket would have VOL.",svenja,,
909,"The words spoke of shelter and care and tenderness, and as he said imploringlv. ' Will you come ? ' a sound escaj)ed her lips. She heard it in a dream, and knew she had said, ' Yes.' His kiss was not a dream ; it was a claim of possession from which she instinc- tively shrunk. As she felt it, she would have given much to withdraw from her word ; a vague dread of the new unknown world to which she had pledged herself passed like a shadow over her soul ; but the door opened again and her lover turned to tell Agnes, standing on the threshold, that Honor had promised to be his wife. CHAPTER XVn. The dazzle of the jewels that played round you Hid the beloved from me.",svenja,,
914,"How my soul shrinks from the cold, reckless being, who, in scorn of all I said, in mockery of all my griefs, which he affected to deplore, and in coarse, insolent contempt of an avowal which should at least have made him pause, if it did not at once put an end to his hopes, meanly seeks to gain his purely selfish ends through parental authority ! VOL. I. P "" Is there not something intensely odious in such conduct ? Good God ! How I could have honoured that man to the last moment of my life, had he only displayed (what surely is no extraordinary virtue) the mere forbearance from making me miserable ! ''",svenja,,
919,I know I am in some degree under the influence of a delusion —but does not this strong delusion prove that I myself “am of subtiler essence than the trodden clod:” these flights of the imagination point to futurity; I cannot banish them. Every cause in nature produces an effect; and am I an exception to the general rule? have I desires implanted in me only to make me miserable? will they never be gratified? shall I never be happy? My feelings do not accord with the notion of solitary happiness.,svenja,,
924,"But the will may yet be found, Mr. Payne."" "" 1 am afraid not, Julius ; whoever took your father's will won't let it come back, be sure of that, and it was made that's quite certain, and it could not go without hands."" Durill pulled his moustache. "" It is a puzzle truly, and a very unfortunate thing for us all."" It was an unfortunate thing, Durill said, truly. Madam and his sisters were welcome to stay till he married, then he must have Wild Wood to himself But the sisters must have their money ; and how was Crispin to be got through ? Everything was at a standstill, because none of them would agree to Gilbert having a second share, and besides there would be precious little left if that was to be the case.",svenja,,
929,"Thy old apple-tree has been cut down for firewood. I miss thee sorely. What pleasure it would have been had I seen thee receive the gold medal at the Conservatorium, but in this life we get not all our wishes ; and thou wilt be safer and more secure in thy manse — didst thou not call it ? — and wilt be a good Hausfrau. The little Italian boy who was apprenticed to the tailor ran away. They were not unkind to him, but he tired of working every day. I and my sister are coming to live in England, in Loamshire, and open a Kin- der-Garten, in which I shall teach my improved VOL.",svenja,,
934,"This letter appeared to me vague, obscure, enigmatical. Unsatisfied, disappointed, I felt, I had little to hope—and, yet, had no distinct ground of fear. I brooded over it, I tortured its meaning into a hundred forms—I spake of it to my friend, but in general terms, in which she seemed to acquiesce: she appeared to have made a determination, not to enquire after what I was unwilling to disclose; she wholly confided both in my principles, and in those of her son: I was wounded by what, entangled in prejudice, I conceived to be a necessity for this reserve. Again I addressed the man, whose image, in the absence of all other impressions, I had suffered to gain in my mind this dangerous ascendency. “I, once more, take up my pen with a mind so full of thought, that I foresee I am about to trespass on your time and patience—yet, perhaps, to one who makes ‘the human heart his study,’ it may not be wholly uninteresting to trace a faithful delineation of the emotions and sentiments of an ingenuous, uncorrupted, mind—a mind formed by solitude, and habits of reflection, to some strength of character. “If to have been more guarded and reserved would have been more discreet, I have already forfeited all claim to this discretion—to affect it now, would be vain, and, by pursuing a middle course, I should resign the only advantage",svenja,,
939,"With Fourteen Cuts drawn hy the Author. Second Edition. Crown 8vo, price 8s. 6d. cloth. "" Mr. Ruskin's Lectures— eloquent, graphic, and impassioned— exposing and ridiciiling some of the vices of our present system of building, and exciting his hearers by strong motives of duty and pleasure to attend to architecture — are very successful ; and, like his former works, will command public attention. His style is terse, vigorous, and sparkling, and his book is both animated and attractive."" — Economist. "" We conceive it to be impossible that any intelligent persons could listen to the lectures, however they might differ from the judgments asserted, and from the general propositions laid down, without an elevating influence and an aroused enthusiasm, which are often more fruitful in producing true taste and correct views of art than tlie soundest historical generalizations and the most learned technical criticism in which the heart and the senses own no interest."" — Spectator.",svenja,,
944,"Quite so !' says Tessie with a fine shrug. ' If you wt/l make me one apart, so be it. I hate scenes ; but when one has a son — a precious, only child — one must make sacrifices.' * I beg you will make none for me.' ' I have made one already, however. I have permitted my son to marry you.' ' Lady Rylton ' * Be silent !' says Tessie, in a low but terrible voice. *",svenja,,
949,"Square 8vo, cloth gilt, ids. 6d. Through Normandy, By Katharine S. Macquoid. With 90 Illustrations by T. R. Macquoid. Square 8vo, cloth extra, ys. 6d.",svenja,,
954,"Setting his lantern on the ground, Dearlove succeeded in freeing the unfortunate man, v/ho crawled out, a sorry spectacle, bruised and scratched, and white with terror and pain. "" Her's broke, ah du think,"" he said, feeling the leg on which the horse's weight had lain. ""And however be I tu get up the bank ? "" "" But where's Mr. Lyon, then ? "" asked Dearlove, stumbling round among the ruins. ""Ah d'knaw. He must ha' gone after them other two horses ; they broke traces, and galloped clean away.",svenja,,
959,"•* But few,*'. LaopaUl- answered; ** and they are merely gathered frona the romantic storics^whicH have been circulated in the neighbourhood, and which are scarcely wdTth repeating. Toward* the latter part of his stay, heiMias ivgarded by the common people as a saint, ami they flacked in crowds to obtain his blessing.^' * A murderer's blessing,"" exclaimed Orlano, cannot 'pos^e^ss any .efficacy, bnt 1 suppose it was imagined that ten years penance and ab- stinence, had. washed away theicrime of murder — or perhaps he H^as wholly innocent 'of it r*' '• I believe,!' said Leopold, ** his innocence stood upon grounds equally good as yours' ^f",svenja,,
964,"— Athenaum. "" BIrs. Clacy tells her story well. Her book is the most graphic account of the diggings and the gold country in general that is to be had."" — Daily News. "" We recommend this work as the emigrant's vade meeum."" — Home Companion.",svenja,,
969,"about it that he supposed might interest her, but lie did not tell her that he had left the little town echoing to the clamour of Mrs. Peveril's wedding-bells. He would not mention her name at present, so much must needs follow when once the ice was broken on that subject ; and having at last recovered his sanity and self-mastery, he endeavoured to preserve them both with the help of Johanna. In the midst of the absorbing^ work to which he devoted his strengthened powers, his whole soul was .set on proving whether the love once kindled between them might not even now be fanned into flame. He was eager to renew the old affectionate intimacy, but Johanna dared only enjoy it Avith trembling and self-restraint. If she were again deprived of it, it would be more than she could bear ; and while pride shielded her from tlie pain slie dreaded, Richard's heart iiad turned towards her as it did when he had repressed his love for her, and before Mrs. Peveril lured him away on a wild will-o'-the-wisp chase. Johanna intuitively felt that Eichard had lately passed through some crisis that had grievously wounded him.",svenja,,
974,"my Hugh! Dead! Killed ! Shot ! My boy— my boy ! '' It was even so. . The same post which brought to the sister that letter, filled with praises of her youngest brother, had conveyed one to Mr. Carmichael from Lord Sarsfield, the husband of Lady Bertram's sister, who addressed him at once as clergyman of the parish, and as the personal friend of his brother-in-law, imploring him to break to the unfortunate parents the tidings of horror, which his heart failed him in attempting to send by a direct channel.",svenja,,
979,"She had liked the incense. And behold, here was a man who withheld all praise ; who had made his own scheme of life — a scheme from which she, Elizabeth Luttrell, was excluded. It was a new thing for her to find that she counted for nothing in the existence of any young man who knew her. This conversation took place when Mr. Forde had been at Hawleigh about a month. Time slipped past. Malcolm Forde took the parish in hand with a firm grip, Mr. Luttrell being an easy-going gentle- man, quite agreeable to let his curate work as hard as he liked. The two sleepy old churches awoke into new life.",svenja,,
984,"That next to being happy ourselves, is the pleasure of mak- ing others so.'* A few weeks subsequent to the de- parture of the two ladies, Sabina re- ceived a letter from Captairi ' Aubery, dated from the island of Barbadoes ; she hastily broke the seal, and read as fol- lows : — "" If the name of Edward Aubery was ever considered worthy a place in Miss Melford's memory, he fears by this time his apparent neglect has blotted it out for ever. Yet, amiable, beloved Sabina, he fain would cherish the fofifd hope that neither time nor absence has wholly obliterated his remembrance. For oh, his happiness is centered in the pleasing anticipation of again beholding you, all lovely as you are : Miss Melford pleads disparity of situation — can wealth dignify the soul ? Can poverty diminish the intrinsic virtues that adorn the mind ?",svenja,,
989,"The scoundrel attempted just now to impose upon me in the dress of a woman, and, were it not that I knew him so well, he might have got my beard stripped from my face, and my bones broken besides; but I feel confident that if any one could trace and secure the outlaw, he could--I mean with proper assistance. Think of this."" ""I shall find him out,"" replied Woodward, ""and sound him, at all events, and I think through Caterine Collins I may possibly secure him; but we must be cautious. Good-by; I wish you success!"" After which he passed through the crowd, exclaiming, ""A wonderful man--an astonishing man--and a fearful man; that is if he be a man, which I very much doubt."" CHAPTER XII. Fortune-telling",svenja,,
994,"Who knocks ? "" "" There is no one knocking, Sir Phihp,"" rcphed the servant, respectfully. '^ I tell you there is ! open the door ! "" was the querulous answer. Morris did as he was bid, and convinced his master that he was mistaken, only by looking into the passage and declaring it to be empty. "" It is very strange, some one certainly knocked.",svenja,,
999,"Now, I'll not stand ' floggee and preachee ' too."" ''Don't you see, sir,"" said she, with a mock air of being offended, '' that the very essence of this female instinct is its being the perception of an inspired process of reasoning, an instinctive sense of right, that did not require a mental effort to arrive at."" ""And this instinctive sense of right says, Don't read ? "" ""Exactly so."" "" Well, I don't agree with you,"" said he, with a sigh. ""I don't know, and I want to know, in what light Colonel Bramleigh puts me forward. Am I a friend ?",svenja,,
